,code,name,cl,clname,gxsj
354,600403,大有能源,1,策略1-处于弱势区域 rs1,202007262355
355,600307,酒钢宏兴,1,策略1-处于弱势区域 rs1,202007262355
356,600728,佳都科技,1,策略1-处于弱势区域 rs1,202007262355
357,600576,祥源文化,1,策略1-处于弱势区域 rs1,202007262355
358,600512,腾达建设,1,策略1-处于弱势区域 rs1,202007262355
360,600665,天地源,1,策略1-处于弱势区域 rs1,202007262355
361,000926,福星股份,1,策略1-处于弱势区域 rs1,202007262355
363,603421,鼎信通讯,1,策略1-处于弱势区域 rs1,202007262355
364,603878,武进不锈,1,策略1-处于弱势区域 rs1,202007262355
365,600675,中华企业,1,策略1-处于弱势区域 rs1,202007262355
369,000625,长安汽车,1,策略1-处于弱势区域 rs1,202007262355
370,600101,明星电力,1,策略1-处于弱势区域 rs1,202007262355
371,002608,江苏国信,1,策略1-处于弱势区域 rs1,202007262355
372,000961,中南建设,1,策略1-处于弱势区域 rs1,202007262355
374,601098,中南传媒,1,策略1-处于弱势区域 rs1,202007262355
375,002150,通润装备,1,策略1-处于弱势区域 rs1,202007262355
378,002035,华帝股份,1,策略1-处于弱势区域 rs1,202007262355
379,601992,金隅集团,1,策略1-处于弱势区域 rs1,202007262355
380,300292,吴通控股,1,策略1-处于弱势区域 rs1,202007262355
381,600548,深高速,1,策略1-处于弱势区域 rs1,202007262355
383,603937,丽岛新材,1,策略1-处于弱势区域 rs1,202007262355
385,600624,复旦复华,1,策略1-处于弱势区域 rs1,202007262355
386,000546,金圆股份,1,策略1-处于弱势区域 rs1,202007262355
387,002908,德生科技,1,策略1-处于弱势区域 rs1,202007262355
389,600025,华能水电,1,策略1-处于弱势区域 rs1,202007262355
391,601128,常熟银行,1,策略1-处于弱势区域 rs1,202007262355
393,300409,道氏技术,1,策略1-处于弱势区域 rs1,202007262355
395,600771,广誉远,1,策略1-处于弱势区域 rs1,202007262355
396,600743,华远地产,1,策略1-处于弱势区域 rs1,202007262355
398,600266,城建发展,1,策略1-处于弱势区域 rs1,202007262355
399,300681,英搏尔,1,策略1-处于弱势区域 rs1,202007262355
401,603031,安德利,1,策略1-处于弱势区域 rs1,202007262355
402,002837,英维克,1,策略1-处于弱势区域 rs1,202007262355
403,002472,双环传动,1,策略1-处于弱势区域 rs1,202007262355
404,300276,三丰智能,1,策略1-处于弱势区域 rs1,202007262355
405,603900,莱绅通灵,1,策略1-处于弱势区域 rs1,202007262355
408,000415,渤海租赁,1,策略1-处于弱势区域 rs1,202007262355
409,603708,家家悦,1,策略1-处于弱势区域 rs1,202007262355
410,601601,中国太保,1,策略1-处于弱势区域 rs1,202007262355
411,600132,重庆啤酒,1,策略1-处于弱势区域 rs1,202007262355
413,002649,博彦科技,1,策略1-处于弱势区域 rs1,202007262355
415,603629,利通电子,1,策略1-处于弱势区域 rs1,202007262355
418,002717,岭南股份,1,策略1-处于弱势区域 rs1,202007262355
421,603833,欧派家居,1,策略1-处于弱势区域 rs1,202007262355
422,002848,高斯贝尔,1,策略1-处于弱势区域 rs1,202007262355
424,600133,东湖高新,1,策略1-处于弱势区域 rs1,202007262355
427,000042,中洲控股,1,策略1-处于弱势区域 rs1,202007262355
430,600708,光明地产,1,策略1-处于弱势区域 rs1,202007262355
431,603637,镇海股份,1,策略1-处于弱势区域 rs1,202007262355
432,300695,兆丰股份,1,策略1-处于弱势区域 rs1,202007262355
433,000936,华西股份,1,策略1-处于弱势区域 rs1,202007262355
434,002571,德力股份,1,策略1-处于弱势区域 rs1,202007262355
435,603268,松发股份,1,策略1-处于弱势区域 rs1,202007262355
436,600522,中天科技,1,策略1-处于弱势区域 rs1,202007262355
440,002482,广田集团,1,策略1-处于弱势区域 rs1,202007262355
441,002244,滨江集团,1,策略1-处于弱势区域 rs1,202007262355
443,002047,宝鹰股份,1,策略1-处于弱势区域 rs1,202007262355
445,002857,三晖电气,1,策略1-处于弱势区域 rs1,202007262355
448,002118,紫鑫药业,1,策略1-处于弱势区域 rs1,202007262355
449,300310,宜通世纪,1,策略1-处于弱势区域 rs1,202007262355
450,600740,山西焦化,1,策略1-处于弱势区域 rs1,202007262355
454,000069,华侨城Ａ,1,策略1-处于弱势区域 rs1,202007262355
455,600735,新华锦,1,策略1-处于弱势区域 rs1,202007262355
456,601858,中国科传,1,策略1-处于弱势区域 rs1,202007262355
457,603668,天马科技,1,策略1-处于弱势区域 rs1,202007262355
458,300650,太龙照明,1,策略1-处于弱势区域 rs1,202007262355
459,300076,GQY视讯,1,策略1-处于弱势区域 rs1,202007262355
461,600104,上汽集团,1,策略1-处于弱势区域 rs1,202007262355
462,600570,恒生电子,1,策略1-处于弱势区域 rs1,202007262355
464,002663,普邦股份,1,策略1-处于弱势区域 rs1,202007262355
465,603589,口子窖,1,策略1-处于弱势区域 rs1,202007262355
466,002201,九鼎新材,1,策略1-处于弱势区域 rs1,202007262355
467,603797,联泰环保,1,策略1-处于弱势区域 rs1,202007262355
468,603300,华铁应急,1,策略1-处于弱势区域 rs1,202007262355
469,600260,凯乐科技,1,策略1-处于弱势区域 rs1,202007262355
471,002300,太阳电缆,1,策略1-处于弱势区域 rs1,202007262355
473,601162,天风证券,1,策略1-处于弱势区域 rs1,202007262355
475,603881,数据港,1,策略1-处于弱势区域 rs1,202007262355
476,002313,日海智能,1,策略1-处于弱势区域 rs1,202007262355
477,600758,辽宁能源,1,策略1-处于弱势区域 rs1,202007262355
479,600487,亨通光电,1,策略1-处于弱势区域 rs1,202007262355
480,300504,天邑股份,1,策略1-处于弱势区域 rs1,202007262355
481,002654,万润科技,1,策略1-处于弱势区域 rs1,202007262355
482,600085,同仁堂,1,策略1-处于弱势区域 rs1,202007262355
483,600382,广东明珠,1,策略1-处于弱势区域 rs1,202007262355
485,002039,黔源电力,1,策略1-处于弱势区域 rs1,202007262355
486,600397,安源煤业,1,策略1-处于弱势区域 rs1,202007262355
488,002861,瀛通通讯,1,策略1-处于弱势区域 rs1,202007262355
491,600586,金晶科技,1,策略1-处于弱势区域 rs1,202007262355
492,601929,吉视传媒,1,策略1-处于弱势区域 rs1,202007262355
494,603116,红蜻蜓,1,策略1-处于弱势区域 rs1,202007262355
495,600466,蓝光发展,1,策略1-处于弱势区域 rs1,202007262355
496,600007,中国国贸,1,策略1-处于弱势区域 rs1,202007262355
497,603328,依顿电子,1,策略1-处于弱势区域 rs1,202007262355
498,601002,晋亿实业,1,策略1-处于弱势区域 rs1,202007262355
500,300582,英飞特,1,策略1-处于弱势区域 rs1,202007262355
503,603848,好太太,1,策略1-处于弱势区域 rs1,202007262355
504,601028,玉龙股份,1,策略1-处于弱势区域 rs1,202007262355
506,300270,中威电子,1,策略1-处于弱势区域 rs1,202007262355
507,000001,平安银行,1,策略1-处于弱势区域 rs1,202007262355
508,600901,江苏租赁,1,策略1-处于弱势区域 rs1,202007262355
510,600393,粤泰股份,1,策略1-处于弱势区域 rs1,202007262355
511,600381,青海春天,1,策略1-处于弱势区域 rs1,202007262355
513,603602,纵横通信,1,策略1-处于弱势区域 rs1,202007262355
514,603500,祥和实业,1,策略1-处于弱势区域 rs1,202007262355
515,002120,韵达股份,1,策略1-处于弱势区域 rs1,202007262355
516,603339,四方科技,1,策略1-处于弱势区域 rs1,202007262355
517,002125,湘潭电化,1,策略1-处于弱势区域 rs1,202007262355
519,603680,今创集团,1,策略1-处于弱势区域 rs1,202007262355
521,002660,茂硕电源,1,策略1-处于弱势区域 rs1,202007262355
524,002305,南国置业,1,策略1-处于弱势区域 rs1,202007262355
525,603021,山东华鹏,1,策略1-处于弱势区域 rs1,202007262355
526,300245,天玑科技,1,策略1-处于弱势区域 rs1,202007262355
527,000607,华媒控股,1,策略1-处于弱势区域 rs1,202007262355
528,600996,贵广网络,1,策略1-处于弱势区域 rs1,202007262355
529,300175,朗源股份,1,策略1-处于弱势区域 rs1,202007262355
530,002557,洽洽食品,1,策略1-处于弱势区域 rs1,202007262355
531,600516,方大炭素,1,策略1-处于弱势区域 rs1,202007262355
532,600684,珠江实业,1,策略1-处于弱势区域 rs1,202007262355
533,000931,中 关 村,1,策略1-处于弱势区域 rs1,202007262355
534,603699,纽威股份,1,策略1-处于弱势区域 rs1,202007262355
535,002153,石基信息,1,策略1-处于弱势区域 rs1,202007262355
536,002114,罗平锌电,1,策略1-处于弱势区域 rs1,202007262355
538,300126,锐奇股份,1,策略1-处于弱势区域 rs1,202007262355
539,002134,天津普林,1,策略1-处于弱势区域 rs1,202007262355
541,600156,华升股份,1,策略1-处于弱势区域 rs1,202007262355
544,601588,北辰实业,1,策略1-处于弱势区域 rs1,202007262355
545,603486,科沃斯,1,策略1-处于弱势区域 rs1,202007262355
546,002898,赛隆药业,1,策略1-处于弱势区域 rs1,202007262355
550,300495,美尚生态,1,策略1-处于弱势区域 rs1,202007262355
551,300756,中山金马,1,策略1-处于弱势区域 rs1,202007262355
552,002369,卓翼科技,1,策略1-处于弱势区域 rs1,202007262355
553,600000,浦发银行,1,策略1-处于弱势区域 rs1,202007262355
555,000615,京汉股份,1,策略1-处于弱势区域 rs1,202007262355
556,603969,银龙股份,1,策略1-处于弱势区域 rs1,202007262355
557,600616,金枫酒业,1,策略1-处于弱势区域 rs1,202007262355
558,002194,武汉凡谷,1,策略1-处于弱势区域 rs1,202007262355
559,600009,上海机场,1,策略1-处于弱势区域 rs1,202007262355
560,603458,勘设股份,1,策略1-处于弱势区域 rs1,202007262355
562,002805,丰元股份,1,策略1-处于弱势区域 rs1,202007262355
563,000608,阳光股份,1,策略1-处于弱势区域 rs1,202007262355
564,300320,海达股份,1,策略1-处于弱势区域 rs1,202007262355
565,000797,中国武夷,1,策略1-处于弱势区域 rs1,202007262355
566,002274,华昌化工,1,策略1-处于弱势区域 rs1,202007262355
567,002712,思美传媒,1,策略1-处于弱势区域 rs1,202007262355
568,601699,潞安环能,1,策略1-处于弱势区域 rs1,202007262355
570,002158,汉钟精机,1,策略1-处于弱势区域 rs1,202007262355
571,600365,通葡股份,1,策略1-处于弱势区域 rs1,202007262355
572,300752,隆利科技,1,策略1-处于弱势区域 rs1,202007262355
573,603938,三孚股份,1,策略1-处于弱势区域 rs1,202007262355
574,601066,中信建投,1,策略1-处于弱势区域 rs1,202007262355
575,600592,龙溪股份,1,策略1-处于弱势区域 rs1,202007262355
576,300088,长信科技,1,策略1-处于弱势区域 rs1,202007262355
578,002778,高科石化,1,策略1-处于弱势区域 rs1,202007262355
585,000034,神州数码,1,策略1-处于弱势区域 rs1,202007262355
586,300376,易事特,1,策略1-处于弱势区域 rs1,202007262355
587,600755,厦门国贸,1,策略1-处于弱势区域 rs1,202007262355
588,603499,翔港科技,1,策略1-处于弱势区域 rs1,202007262355
589,600130,波导股份,1,策略1-处于弱势区域 rs1,202007262355
590,000739,普洛药业,1,策略1-处于弱势区域 rs1,202007262355
592,000859,国风塑业,1,策略1-处于弱势区域 rs1,202007262355
594,002767,先锋电子,1,策略1-处于弱势区域 rs1,202007262355
595,300753,爱朋医疗,1,策略1-处于弱势区域 rs1,202007262355
599,300176,派生科技,1,策略1-处于弱势区域 rs1,202007262355
602,000721,西安饮食,1,策略1-处于弱势区域 rs1,202007262355
603,300321,同大股份,1,策略1-处于弱势区域 rs1,202007262355
604,300620,光库科技,1,策略1-处于弱势区域 rs1,202007262355
605,002646,青青稞酒,1,策略1-处于弱势区域 rs1,202007262355
606,000665,湖北广电,1,策略1-处于弱势区域 rs1,202007262355
608,002161,远 望 谷,1,策略1-处于弱势区域 rs1,202007262355
609,000918,嘉凯城,1,策略1-处于弱势区域 rs1,202007262355
613,002631,德尔未来,1,策略1-处于弱势区域 rs1,202007262355
615,000627,天茂集团,1,策略1-处于弱势区域 rs1,202007262355
616,002522,浙江众成,1,策略1-处于弱势区域 rs1,202007262355
617,002396,星网锐捷,1,策略1-处于弱势区域 rs1,202007262355
620,000989,九 芝 堂,1,策略1-处于弱势区域 rs1,202007262355
621,002868,绿康生化,1,策略1-处于弱势区域 rs1,202007262355
623,300284,苏交科,1,策略1-处于弱势区域 rs1,202007262355
624,300731,科创新源,1,策略1-处于弱势区域 rs1,202007262355
626,600853,龙建股份,1,策略1-处于弱势区域 rs1,202007262355
627,600579,克劳斯,1,策略1-处于弱势区域 rs1,202007262355
630,002642,荣之联,1,策略1-处于弱势区域 rs1,202007262355
631,300322,硕贝德,1,策略1-处于弱势区域 rs1,202007262355
632,603711,香飘飘,1,策略1-处于弱势区域 rs1,202007262355
634,300268,佳沃股份,1,策略1-处于弱势区域 rs1,202007262355
635,002486,嘉麟杰,1,策略1-处于弱势区域 rs1,202007262355
636,002017,东信和平,1,策略1-处于弱势区域 rs1,202007262355
639,300336,新文化,1,策略1-处于弱势区域 rs1,202007262355
641,300519,新光药业,1,策略1-处于弱势区域 rs1,202007262355
643,601211,国泰君安,1,策略1-处于弱势区域 rs1,202007262355
644,600998,九州通,1,策略1-处于弱势区域 rs1,202007262355
645,300602,飞荣达,1,策略1-处于弱势区域 rs1,202007262355
646,600199,金种子酒,1,策略1-处于弱势区域 rs1,202007262355
650,000681,视觉中国,1,策略1-处于弱势区域 rs1,202007262355
653,600088,中视传媒,1,策略1-处于弱势区域 rs1,202007262355
655,601005,重庆钢铁,1,策略1-处于弱势区域 rs1,202007262355
657,002320,海峡股份,1,策略1-处于弱势区域 rs1,202007262355
659,603315,福鞍股份,1,策略1-处于弱势区域 rs1,202007262355
661,601011,宝泰隆,1,策略1-处于弱势区域 rs1,202007262355
662,601777,力帆股份,1,策略1-处于弱势区域 rs1,202007262355
663,002376,新北洋,1,策略1-处于弱势区域 rs1,202007262355
664,002119,康强电子,1,策略1-处于弱势区域 rs1,202007262355
665,000869,张 裕Ａ,1,策略1-处于弱势区域 rs1,202007262355
667,603707,健友股份,1,策略1-处于弱势区域 rs1,202007262355
669,002807,江阴银行,1,策略1-处于弱势区域 rs1,202007262355
670,002572,索菲亚,1,策略1-处于弱势区域 rs1,202007262355
672,000063,中兴通讯,1,策略1-处于弱势区域 rs1,202007262355
673,300472,新元科技,1,策略1-处于弱势区域 rs1,202007262355
674,600751,海航科技,1,策略1-处于弱势区域 rs1,202007262355
675,300735,光弘科技,1,策略1-处于弱势区域 rs1,202007262355
678,300682,朗新科技,1,策略1-处于弱势区域 rs1,202007262355
681,000799,酒鬼酒,1,策略1-处于弱势区域 rs1,202007262355
682,603959,百利科技,1,策略1-处于弱势区域 rs1,202007262355
683,600748,XD上实发,1,策略1-处于弱势区域 rs1,202007262355
684,000892,欢瑞世纪,1,策略1-处于弱势区域 rs1,202007262355
686,300039,上海凯宝,1,策略1-处于弱势区域 rs1,202007262355
688,600741,华域汽车,1,策略1-处于弱势区域 rs1,202007262355
690,300069,金利华电,1,策略1-处于弱势区域 rs1,202007262355
691,600933,爱柯迪,1,策略1-处于弱势区域 rs1,202007262355
692,002480,新筑股份,1,策略1-处于弱势区域 rs1,202007262355
693,300325,德威新材,1,策略1-处于弱势区域 rs1,202007262355
694,300266,兴源环境,1,策略1-处于弱势区域 rs1,202007262355
696,603118,共进股份,1,策略1-处于弱势区域 rs1,202007262355
697,002381,双箭股份,1,策略1-处于弱势区域 rs1,202007262355
698,600125,铁龙物流,1,策略1-处于弱势区域 rs1,202007262355
699,300698,万马科技,1,策略1-处于弱势区域 rs1,202007262355
702,601336,新华保险,1,策略1-处于弱势区域 rs1,202007262355
703,300209,天泽信息,1,策略1-处于弱势区域 rs1,202007262355
704,002756,永兴材料,1,策略1-处于弱势区域 rs1,202007262355
705,002291,星期六,1,策略1-处于弱势区域 rs1,202007262355
706,603738,泰晶科技,1,策略1-处于弱势区域 rs1,202007262355
708,002115,三维通信,1,策略1-处于弱势区域 rs1,202007262355
711,300518,盛讯达,1,策略1-处于弱势区域 rs1,202007262355
712,600802,福建水泥,1,策略1-处于弱势区域 rs1,202007262355
714,603903,中持股份,1,策略1-处于弱势区域 rs1,202007262355
715,002065,东华软件,1,策略1-处于弱势区域 rs1,202007262355
719,300352,北信源,1,策略1-处于弱势区域 rs1,202007262355
722,300130,新国都,1,策略1-处于弱势区域 rs1,202007262355
723,600503,华丽家族,1,策略1-处于弱势区域 rs1,202007262355
724,603693,江苏新能,1,策略1-处于弱势区域 rs1,202007262355
725,002619,艾格拉斯,1,策略1-处于弱势区域 rs1,202007262355
726,300494,盛天网络,1,策略1-处于弱势区域 rs1,202007262355
729,600153,建发股份,1,策略1-处于弱势区域 rs1,202007262355
731,600699,均胜电子,1,策略1-处于弱势区域 rs1,202007262355
732,603277,银都股份,1,策略1-处于弱势区域 rs1,202007262355
733,603329,上海雅仕,1,策略1-处于弱势区域 rs1,202007262355
734,300747,锐科激光,1,策略1-处于弱势区域 rs1,202007262355
739,600830,香溢融通,1,策略1-处于弱势区域 rs1,202007262355
740,603228,景旺电子,1,策略1-处于弱势区域 rs1,202007262355
741,300399,京天利,1,策略1-处于弱势区域 rs1,202007262355
744,300392,腾信股份,1,策略1-处于弱势区域 rs1,202007262355
745,300001,特锐德,1,策略1-处于弱势区域 rs1,202007262355
746,600831,广电网络,1,策略1-处于弱势区域 rs1,202007262355
747,603879,永悦科技,1,策略1-处于弱势区域 rs1,202007262355
748,603730,岱美股份,1,策略1-处于弱势区域 rs1,202007262355
750,300448,浩云科技,1,策略1-处于弱势区域 rs1,202007262355
751,000823,超声电子,1,策略1-处于弱势区域 rs1,202007262355
752,300269,联建光电,1,策略1-处于弱势区域 rs1,202007262355
753,002777,久远银海,1,策略1-处于弱势区域 rs1,202007262355
754,300170,汉得信息,1,策略1-处于弱势区域 rs1,202007262355
755,603936,博敏电子,1,策略1-处于弱势区域 rs1,202007262355
758,002618,丹邦科技,1,策略1-处于弱势区域 rs1,202007262355
759,000056,皇庭国际,1,策略1-处于弱势区域 rs1,202007262355
760,603799,华友钴业,1,策略1-处于弱势区域 rs1,202007262355
761,300327,中颖电子,1,策略1-处于弱势区域 rs1,202007262355
762,600532,宏达矿业,1,策略1-处于弱势区域 rs1,202007262355
