,code,name,cl,cljg,qz,files,gxsj
592,600318,新力金融,策略6,ai样本买点,11,aiyb11,202008191728
603,601788,光大证券,策略6,ai样本买点,11,aiyb11,202008191728
622,002919,名臣健康,策略6,ai样本买点,11,aiyb11,202008191728
642,603666,亿嘉和,策略6,ai样本买点,11,aiyb11,202008191728
657,300181,佐力药业,策略6,ai样本买点,11,aiyb11,202008191728
659,002184,海得控制,策略6,ai样本买点,11,aiyb11,202008191728
707,300469,信息发展,策略6,ai样本买点,11,aiyb11,202008191728
710,603066,音飞储存,策略6,ai样本买点,11,aiyb11,202008191728
761,300693,盛弘股份,策略6,ai样本买点,11,aiyb11,202008191728
839,600369,西南证券,策略6,ai样本买点,11,aiyb11,202008191728
846,603878,武进不锈,策略6,ai样本买点,11,aiyb11,202008191728
856,603223,恒通股份,策略6,ai样本买点,11,aiyb11,202008191728
865,002836,新宏泽,策略6,ai样本买点,11,aiyb11,202008191728
890,600527,江南高纤,策略6,ai样本买点,11,aiyb11,202008191728
920,002912,中新赛克,策略6,ai样本买点,11,aiyb11,202008191728
926,002174,游族网络,策略6,ai样本买点,11,aiyb11,202008191728
931,603208,江山欧派,策略6,ai样本买点,11,aiyb11,202008191728
956,000917,电广传媒,策略6,ai样本买点,11,aiyb11,202008191728
970,300157,恒泰艾普,策略6,ai样本买点,11,aiyb11,202008191728
998,002587,奥拓电子,策略6,ai样本买点,11,aiyb11,202008191728
1001,600458,时代新材,策略6,ai样本买点,11,aiyb11,202008191728
1017,300222,科大智能,策略6,ai样本买点,11,aiyb11,202008191728
1077,300154,瑞凌股份,策略6,ai样本买点,11,aiyb11,202008191728
1097,002253,川大智胜,策略6,ai样本买点,11,aiyb11,202008191728
1156,002390,信邦制药,策略6,ai样本买点,11,aiyb11,202008191728
1192,600577,精达股份,策略6,ai样本买点,11,aiyb11,202008191728
1203,603128,华贸物流,策略6,ai样本买点,11,aiyb11,202008191728
1219,002786,银宝山新,策略6,ai样本买点,11,aiyb11,202008191728
1236,002783,凯龙股份,策略6,ai样本买点,11,aiyb11,202008191728
1252,002423,中粮资本,策略6,ai样本买点,11,aiyb11,202008191728
1257,002316,亚联发展,策略6,ai样本买点,11,aiyb11,202008191728
1264,601811,新华文轩,策略6,ai样本买点,11,aiyb11,202008191728
1265,601198,东兴证券,策略6,ai样本买点,11,aiyb11,202008191728
1275,603938,三孚股份,策略6,ai样本买点,11,aiyb11,202008191728
1295,000605,渤海股份,策略6,ai样本买点,11,aiyb11,202008191728
1342,603077,和邦生物,策略6,ai样本买点,11,aiyb11,202008191728
1354,601330,绿色动力,策略6,ai样本买点,11,aiyb11,202008191728
1390,002261,拓维信息,策略6,ai样本买点,11,aiyb11,202008191728
1421,600561,江西长运,策略6,ai样本买点,11,aiyb11,202008191728
1445,600386,北巴传媒,策略6,ai样本买点,11,aiyb11,202008191728
1454,601377,兴业证券,策略6,ai样本买点,11,aiyb11,202008191728
1469,300150,世纪瑞尔,策略6,ai样本买点,11,aiyb11,202008191728
1491,300322,硕贝德,策略6,ai样本买点,11,aiyb11,202008191728
1496,600390,五矿资本,策略6,ai样本买点,11,aiyb11,202008191728
1507,601878,浙商证券,策略6,ai样本买点,11,aiyb11,202008191728
1513,600705,中航资本,策略6,ai样本买点,11,aiyb11,202008191728
1519,300499,高澜股份,策略6,ai样本买点,11,aiyb11,202008191728
1535,002346,柘中股份,策略6,ai样本买点,11,aiyb11,202008191728
1546,000636,风华高科,策略6,ai样本买点,11,aiyb11,202008191728
1575,600819,耀皮玻璃,策略6,ai样本买点,11,aiyb11,202008191728
1589,300056,中创环保,策略6,ai样本买点,11,aiyb11,202008191728
1605,300703,创源文化,策略6,ai样本买点,11,aiyb11,202008191728
1663,600755,厦门国贸,策略6,ai样本买点,11,aiyb11,202008191728
1674,603036,如通股份,策略6,ai样本买点,11,aiyb11,202008191728
1700,300708,聚灿光电,策略6,ai样本买点,11,aiyb11,202008191728
1702,600128,弘业股份,策略6,ai样本买点,11,aiyb11,202008191728
1712,002206,海 利 得,策略6,ai样本买点,11,aiyb11,202008191728
1721,300585,奥联电子,策略6,ai样本买点,11,aiyb11,202008191728
1728,600714,金瑞矿业,策略6,ai样本买点,11,aiyb11,202008191728
1737,002500,山西证券,策略6,ai样本买点,11,aiyb11,202008191728
1772,603186,华正新材,策略6,ai样本买点,11,aiyb11,202008191728
1791,601901,方正证券,策略6,ai样本买点,11,aiyb11,202008191728
1806,300698,万马科技,策略6,ai样本买点,11,aiyb11,202008191728
1815,300448,浩云科技,策略6,ai样本买点,11,aiyb11,202008191728
1839,002521,齐峰新材,策略6,ai样本买点,11,aiyb11,202008191728
1845,002085,万丰奥威,策略6,ai样本买点,11,aiyb11,202008191728
1872,002068,黑猫股份,策略6,ai样本买点,11,aiyb11,202008191728
1873,600287,江苏舜天,策略6,ai样本买点,11,aiyb11,202008191728
1903,603101,汇嘉时代,策略6,ai样本买点,11,aiyb11,202008191728
1955,002368,太极股份,策略6,ai样本买点,11,aiyb11,202008191728
1976,300406,九强生物,策略6,ai样本买点,11,aiyb11,202008191728
1979,300153,科泰电源,策略6,ai样本买点,11,aiyb11,202008191728
1980,002687,乔治白,策略6,ai样本买点,11,aiyb11,202008191728
1987,600433,冠豪高新,策略6,ai样本买点,11,aiyb11,202008191728
2003,603196,日播时尚,策略6,ai样本买点,11,aiyb11,202008191728
2009,603029,天鹅股份,策略6,ai样本买点,11,aiyb11,202008191728
2015,600592,龙溪股份,策略6,ai样本买点,11,aiyb11,202008191728
2025,600707,彩虹股份,策略6,ai样本买点,11,aiyb11,202008191728
2041,000957,中通客车,策略6,ai样本买点,11,aiyb11,202008191728
2049,600583,海油工程,策略6,ai样本买点,11,aiyb11,202008191728
2060,603826,坤彩科技,策略6,ai样本买点,11,aiyb11,202008191728
2081,603322,超讯通信,策略6,ai样本买点,11,aiyb11,202008191728
2087,603909,合诚股份,策略6,ai样本买点,11,aiyb11,202008191728
2095,002593,日上集团,策略6,ai样本买点,11,aiyb11,202008191728
2098,300517,海波重科,策略6,ai样本买点,11,aiyb11,202008191728
2114,002339,积成电子,策略6,ai样本买点,11,aiyb11,202008191728
2131,600784,鲁银投资,策略6,ai样本买点,11,aiyb11,202008191728
2132,002017,东信和平,策略6,ai样本买点,11,aiyb11,202008191728
2144,000682,东方电子,策略6,ai样本买点,11,aiyb11,202008191728
2150,300057,万顺新材,策略6,ai样本买点,11,aiyb11,202008191728
2166,300270,中威电子,策略6,ai样本买点,11,aiyb11,202008191728
2181,002254,泰和新材,策略6,ai样本买点,11,aiyb11,202008191728
2184,603001,奥康国际,策略6,ai样本买点,11,aiyb11,202008191728
2196,002321,华英农业,策略6,ai样本买点,11,aiyb11,202008191728
2200,600837,海通证券,策略6,ai样本买点,11,aiyb11,202008191728
2254,600172,黄河旋风,策略6,ai样本买点,11,aiyb11,202008191728
2274,600481,双良节能,策略6,ai样本买点,11,aiyb11,202008191728
2296,300073,当升科技,策略6,ai样本买点,11,aiyb11,202008191728
2304,300330,华虹计通,策略6,ai样本买点,11,aiyb11,202008191728
2312,603025,大豪科技,策略6,ai样本买点,11,aiyb11,202008191728
2350,002212,南洋股份,策略6,ai样本买点,11,aiyb11,202008191728
2370,600058,五矿发展,策略6,ai样本买点,11,aiyb11,202008191728
2385,600580,卧龙电驱,策略6,ai样本买点,11,aiyb11,202008191728
2388,002723,金莱特,策略6,ai样本买点,11,aiyb11,202008191728
2410,000825,太钢不锈,策略6,ai样本买点,11,aiyb11,202008191728
2448,600545,卓郎智能,策略6,ai样本买点,11,aiyb11,202008191728
2484,600133,东湖高新,策略6,ai样本买点,11,aiyb11,202008191728
2495,300201,海伦哲,策略6,ai样本买点,11,aiyb11,202008191728
2498,600048,保利地产,策略6,ai样本买点,11,aiyb11,202008191728
2500,000301,东方盛虹,策略6,ai样本买点,11,aiyb11,202008191728
2537,603903,中持股份,策略6,ai样本买点,11,aiyb11,202008191728
2558,600683,京投发展,策略6,ai样本买点,11,aiyb11,202008191728
2560,002630,华西能源,策略6,ai样本买点,11,aiyb11,202008191728
2574,300022,吉峰科技,策略6,ai样本买点,11,aiyb11,202008191728
2597,000553,安道麦A,策略6,ai样本买点,11,aiyb11,202008191728
2613,300596,利安隆,策略6,ai样本买点,11,aiyb11,202008191728
2641,002611,东方精工,策略6,ai样本买点,11,aiyb11,202008191728
2644,601798,蓝科高新,策略6,ai样本买点,11,aiyb11,202008191728
2677,002284,亚太股份,策略6,ai样本买点,11,aiyb11,202008191728
2701,002527,新时达,策略6,ai样本买点,11,aiyb11,202008191728
2730,600104,上汽集团,策略6,ai样本买点,11,aiyb11,202008191728
2736,603496,恒为科技,策略6,ai样本买点,11,aiyb11,202008191728
2783,600208,新湖中宝,策略6,ai样本买点,11,aiyb11,202008191728
2797,601319,中国人保,策略6,ai样本买点,11,aiyb11,202008191728
2817,601997,贵阳银行,策略6,ai样本买点,11,aiyb11,202008191728
2828,603767,中马传动,策略6,ai样本买点,11,aiyb11,202008191728
2849,600333,长春燃气,策略6,ai样本买点,11,aiyb11,202008191728
2858,601577,长沙银行,策略6,ai样本买点,11,aiyb11,202008191728
2860,600722,金牛化工,策略6,ai样本买点,11,aiyb11,202008191728
2869,000928,中钢国际,策略6,ai样本买点,11,aiyb11,202008191728
2914,002890,弘宇股份,策略6,ai样本买点,11,aiyb11,202008191728
2916,300472,新元科技,策略6,ai样本买点,11,aiyb11,202008191728
2932,600081,东风科技,策略6,ai样本买点,11,aiyb11,202008191728
2946,002931,锋龙股份,策略6,ai样本买点,11,aiyb11,202008191728
2952,002182,云海金属,策略6,ai样本买点,11,aiyb11,202008191728
2977,600606,绿地控股,策略6,ai样本买点,11,aiyb11,202008191728
3034,002695,煌上煌,策略6,ai样本买点,11,aiyb11,202008191728
3048,600141,兴发集团,策略6,ai样本买点,11,aiyb11,202008191728
3061,600352,浙江龙盛,策略6,ai样本买点,11,aiyb11,202008191728
3065,600507,方大特钢,策略6,ai样本买点,11,aiyb11,202008191728
3080,600777,新潮能源,策略6,ai样本买点,11,aiyb11,202008191728
3143,002739,万达电影,策略6,ai样本买点,11,aiyb11,202008191728
3186,000922,佳电股份,策略6,ai样本买点,11,aiyb11,202008191728
3203,000683,远兴能源,策略6,ai样本买点,11,aiyb11,202008191728
3251,600663,陆家嘴,策略6,ai样本买点,11,aiyb11,202008191728
3284,601229,上海银行,策略6,ai样本买点,11,aiyb11,202008191728
3286,600593,大连圣亚,策略6,ai样本买点,11,aiyb11,202008191728
3315,000627,天茂集团,策略6,ai样本买点,11,aiyb11,202008191728
3328,002485,希努尔,策略6,ai样本买点,11,aiyb11,202008191728
3339,300172,中电环保,策略6,ai样本买点,11,aiyb11,202008191728
3352,002672,东江环保,策略6,ai样本买点,11,aiyb11,202008191728
3354,300228,富瑞特装,策略6,ai样本买点,11,aiyb11,202008191728
3383,002019,亿帆医药,策略6,ai样本买点,11,aiyb11,202008191728
3435,000423,东阿阿胶,策略6,ai样本买点,11,aiyb11,202008191728
3445,601600,中国铝业,策略6,ai样本买点,11,aiyb11,202008191728
3544,300133,华策影视,策略6,ai样本买点,11,aiyb11,202008191728
3551,603978,深圳新星,策略6,ai样本买点,11,aiyb11,202008191728
3573,002845,同兴达,策略6,ai样本买点,11,aiyb11,202008191728
3597,000400,许继电气,策略6,ai样本买点,11,aiyb11,202008191728
3618,300727,润禾材料,策略6,ai样本买点,11,aiyb11,202008191728
3639,603689,皖天然气,策略6,ai样本买点,11,aiyb11,202008191728
3646,300407,凯发电气,策略6,ai样本买点,11,aiyb11,202008191728
3650,603169,兰石重装,策略6,ai样本买点,11,aiyb11,202008191728
3667,002909,集泰股份,策略6,ai样本买点,11,aiyb11,202008191728
3704,600085,同仁堂,策略6,ai样本买点,11,aiyb11,202008191728
3710,000732,泰禾集团,策略6,ai样本买点,11,aiyb11,202008191728
3792,002387,维信诺,策略6,ai样本买点,11,aiyb11,202008191728
3810,603278,大业股份,策略6,ai样本买点,11,aiyb11,202008191728
3862,000876,新 希 望,策略6,ai样本买点,11,aiyb11,202008191728
3865,603619,中曼石油,策略6,ai样本买点,11,aiyb11,202008191728
3876,002905,金逸影视,策略6,ai样本买点,11,aiyb11,202008191728
3914,300530,达志科技,策略6,ai样本买点,11,aiyb11,202008191728
3916,002886,沃特股份,策略6,ai样本买点,11,aiyb11,202008191728
3926,000710,贝瑞基因,策略6,ai样本买点,11,aiyb11,202008191728
3932,002193,如意集团,策略6,ai样本买点,11,aiyb11,202008191728
3969,002828,贝肯能源,策略6,ai样本买点,11,aiyb11,202008191728
3978,000818,航锦科技,策略6,ai样本买点,11,aiyb11,202008191728
4069,300742,越博动力,策略6,ai样本买点,11,aiyb11,202008191728
4104,300113,顺网科技,策略6,ai样本买点,11,aiyb11,202008191728
4110,601068,中铝国际,策略6,ai样本买点,11,aiyb11,202008191728
4112,600060,海信视像,策略6,ai样本买点,11,aiyb11,202008191728
4121,300251,光线传媒,策略6,ai样本买点,11,aiyb11,202008191728
4129,002179,中航光电,策略6,ai样本买点,11,aiyb11,202008191728
4157,300581,晨曦航空,策略6,ai样本买点,11,aiyb11,202008191728
4176,300435,中泰股份,策略6,ai样本买点,11,aiyb11,202008191728
4184,000800,一汽解放,策略6,ai样本买点,11,aiyb11,202008191728
4194,002676,顺威股份,策略6,ai样本买点,11,aiyb11,202008191728
4229,002442,龙星化工,策略6,ai样本买点,11,aiyb11,202008191728
4280,002935,天奥电子,策略6,ai样本买点,11,aiyb11,202008191728
4299,603006,联明股份,策略6,ai样本买点,11,aiyb11,202008191728
4318,002383,合众思壮,策略6,ai样本买点,11,aiyb11,202008191728
4326,600331,宏达股份,策略6,ai样本买点,11,aiyb11,202008191728
