,code,name,cl,cljg,qz,files,gxsj
465,603881,数据港,策略5,趋同折点买前,5,bsq5,202008020112
555,300480,光力科技,策略5,趋同折点买前,5,bsq5,202008020112
872,601788,光大证券,策略5,趋同折点买前,5,bsq5,202008020112
880,300561,汇金科技,策略5,趋同折点买前,5,bsq5,202008020112
902,300653,正海生物,策略5,趋同折点买前,5,bsq5,202008020112
975,002279,久其软件,策略5,趋同折点买前,5,bsq5,202008020112
989,300452,山河药辅,策略5,趋同折点买前,5,bsq5,202008020112
999,002571,德力股份,策略5,趋同折点买前,5,bsq5,202008020112
1085,002838,道恩股份,策略5,趋同折点买前,5,bsq5,202008020112
1138,300398,飞凯材料,策略5,趋同折点买前,5,bsq5,202008020112
1154,002409,雅克科技,策略5,趋同折点买前,5,bsq5,202008020112
1210,002503,搜于特,策略5,趋同折点买前,5,bsq5,202008020112
1355,300605,恒锋信息,策略5,趋同折点买前,5,bsq5,202008020112
1404,300256,星星科技,策略5,趋同折点买前,5,bsq5,202008020112
1508,000652,泰达股份,策略5,趋同折点买前,5,bsq5,202008020112
1514,300558,贝达药业,策略5,趋同折点买前,5,bsq5,202008020112
1554,300116,坚瑞沃能,策略5,趋同折点买前,5,bsq5,202008020112
1596,600248,延长化建,策略5,趋同折点买前,5,bsq5,202008020112
1667,600536,中国软件,策略5,趋同折点买前,5,bsq5,202008020112
1713,002891,中宠股份,策略5,趋同折点买前,5,bsq5,202008020112
1753,300482,万孚生物,策略5,趋同折点买前,5,bsq5,202008020112
1856,600845,宝信软件,策略5,趋同折点买前,5,bsq5,202008020112
1872,600532,宏达矿业,策略5,趋同折点买前,5,bsq5,202008020112
1935,603138,海量数据,策略5,趋同折点买前,5,bsq5,202008020112
2020,000555,神州信息,策略5,趋同折点买前,5,bsq5,202008020112
2073,600082,海泰发展,策略5,趋同折点买前,5,bsq5,202008020112
2080,300002,神州泰岳,策略5,趋同折点买前,5,bsq5,202008020112
2101,002464,众应互联,策略5,趋同折点买前,5,bsq5,202008020112
2109,300277,海联讯,策略5,趋同折点买前,5,bsq5,202008020112
2188,002268,卫 士 通,策略5,趋同折点买前,5,bsq5,202008020112
2204,002757,南兴股份,策略5,趋同折点买前,5,bsq5,202008020112
2331,000655,金岭矿业,策略5,趋同折点买前,5,bsq5,202008020112
2334,603860,中公高科,策略5,趋同折点买前,5,bsq5,202008020112
2402,000909,数源科技,策略5,趋同折点买前,5,bsq5,202008020112
2451,000721,西安饮食,策略5,趋同折点买前,5,bsq5,202008020112
2481,002183,怡 亚 通,策略5,趋同折点买前,5,bsq5,202008020112
2488,300702,天宇股份,策略5,趋同折点买前,5,bsq5,202008020112
2515,002085,万丰奥威,策略5,趋同折点买前,5,bsq5,202008020112
2526,000869,张 裕Ａ,策略5,趋同折点买前,5,bsq5,202008020112
2658,300287,飞利信,策略5,趋同折点买前,5,bsq5,202008020112
2724,002338,奥普光电,策略5,趋同折点买前,5,bsq5,202008020112
2759,300471,厚普股份,策略5,趋同折点买前,5,bsq5,202008020112
2766,002646,青青稞酒,策略5,趋同折点买前,5,bsq5,202008020112
2839,600469,风神股份,策略5,趋同折点买前,5,bsq5,202008020112
2852,300044,赛为智能,策略5,趋同折点买前,5,bsq5,202008020112
2927,002775,文科园林,策略5,趋同折点买前,5,bsq5,202008020112
2950,300279,和晶科技,策略5,趋同折点买前,5,bsq5,202008020112
2968,002254,泰和新材,策略5,趋同折点买前,5,bsq5,202008020112
2994,002156,通富微电,策略5,趋同折点买前,5,bsq5,202008020112
3013,002756,永兴材料,策略5,趋同折点买前,5,bsq5,202008020112
3034,002216,三全食品,策略5,趋同折点买前,5,bsq5,202008020112
3052,000880,潍柴重机,策略5,趋同折点买前,5,bsq5,202008020112
3070,600609,金杯汽车,策略5,趋同折点买前,5,bsq5,202008020112
3157,601838,成都银行,策略5,趋同折点买前,5,bsq5,202008020112
3192,600117,西宁特钢,策略5,趋同折点买前,5,bsq5,202008020112
3211,600655,豫园股份,策略5,趋同折点买前,5,bsq5,202008020112
3229,600997,开滦股份,策略5,趋同折点买前,5,bsq5,202008020112
3255,000825,太钢不锈,策略5,趋同折点买前,5,bsq5,202008020112
3259,600493,凤竹纺织,策略5,趋同折点买前,5,bsq5,202008020112
3287,002490,山东墨龙,策略5,趋同折点买前,5,bsq5,202008020112
3379,603680,今创集团,策略5,趋同折点买前,5,bsq5,202008020112
3408,000968,蓝焰控股,策略5,趋同折点买前,5,bsq5,202008020112
3413,601866,中远海发,策略5,趋同折点买前,5,bsq5,202008020112
3461,600805,悦达投资,策略5,趋同折点买前,5,bsq5,202008020112
3466,002594,比亚迪,策略5,趋同折点买前,5,bsq5,202008020112
3478,000625,长安汽车,策略5,趋同折点买前,5,bsq5,202008020112
3492,002406,远东传动,策略5,趋同折点买前,5,bsq5,202008020112
3495,603686,龙马环卫,策略5,趋同折点买前,5,bsq5,202008020112
3497,000553,安道麦A,策略5,趋同折点买前,5,bsq5,202008020112
3514,002663,普邦股份,策略5,趋同折点买前,5,bsq5,202008020112
3517,300596,利安隆,策略5,趋同折点买前,5,bsq5,202008020112
3519,002583,海能达,策略5,趋同折点买前,5,bsq5,202008020112
3526,603360,百傲化学,策略5,趋同折点买前,5,bsq5,202008020112
3556,002611,东方精工,策略5,趋同折点买前,5,bsq5,202008020112
3559,002530,金财互联,策略5,趋同折点买前,5,bsq5,202008020112
3579,000416,民生控股,策略5,趋同折点买前,5,bsq5,202008020112
3585,300347,泰格医药,策略5,趋同折点买前,5,bsq5,202008020112
3592,300711,广哈通信,策略5,趋同折点买前,5,bsq5,202008020112
3601,300546,雄帝科技,策略5,趋同折点买前,5,bsq5,202008020112
3604,002276,万马股份,策略5,趋同折点买前,5,bsq5,202008020112
3617,600317,XD营口港,策略5,趋同折点买前,5,bsq5,202008020112
3625,600322,天房发展,策略5,趋同折点买前,5,bsq5,202008020112
3651,601390,中国中铁,策略5,趋同折点买前,5,bsq5,202008020112
3678,300650,太龙照明,策略5,趋同折点买前,5,bsq5,202008020112
3701,002920,德赛西威,策略5,趋同折点买前,5,bsq5,202008020112
3713,603496,恒为科技,策略5,趋同折点买前,5,bsq5,202008020112
3721,600232,金鹰股份,策略5,趋同折点买前,5,bsq5,202008020112
3729,002440,闰土股份,策略5,趋同折点买前,5,bsq5,202008020112
3735,600798,宁波海运,策略5,趋同折点买前,5,bsq5,202008020112
3747,000503,国新健康,策略5,趋同折点买前,5,bsq5,202008020112
3762,002708,光洋股份,策略5,趋同折点买前,5,bsq5,202008020112
3770,603300,华铁应急,策略5,趋同折点买前,5,bsq5,202008020112
3778,002790,瑞尔特,策略5,趋同折点买前,5,bsq5,202008020112
3790,000761,本钢板材,策略5,趋同折点买前,5,bsq5,202008020112
3800,601319,中国人保,策略5,趋同折点买前,5,bsq5,202008020112
3805,600573,惠泉啤酒,策略5,趋同折点买前,5,bsq5,202008020112
3815,002153,石基信息,策略5,趋同折点买前,5,bsq5,202008020112
3830,002108,沧州明珠,策略5,趋同折点买前,5,bsq5,202008020112
3853,002002,鸿达兴业,策略5,趋同折点买前,5,bsq5,202008020112
3869,300375,鹏翎股份,策略5,趋同折点买前,5,bsq5,202008020112
3872,600028,中国石化,策略5,趋同折点买前,5,bsq5,202008020112
3899,002213,特 尔 佳,策略5,趋同折点买前,5,bsq5,202008020112
3903,601577,长沙银行,策略5,趋同折点买前,5,bsq5,202008020112
3933,002751,易尚展示,策略5,趋同折点买前,5,bsq5,202008020112
3954,600807,济南高新,策略5,趋同折点买前,5,bsq5,202008020112
3970,603011,合锻智能,策略5,趋同折点买前,5,bsq5,202008020112
4025,601100,恒立液压,策略5,趋同折点买前,5,bsq5,202008020112
4029,600366,宁波韵升,策略5,趋同折点买前,5,bsq5,202008020112
4034,002300,太阳电缆,策略5,趋同折点买前,5,bsq5,202008020112
4040,600131,国网信通,策略5,趋同折点买前,5,bsq5,202008020112
4048,000626,远大控股,策略5,趋同折点买前,5,bsq5,202008020112
4096,002221,东华能源,策略5,趋同折点买前,5,bsq5,202008020112
4105,000970,中科三环,策略5,趋同折点买前,5,bsq5,202008020112
4140,603886,元祖股份,策略5,趋同折点买前,5,bsq5,202008020112
4144,300682,朗新科技,策略5,趋同折点买前,5,bsq5,202008020112
4168,600010,包钢股份,策略5,趋同折点买前,5,bsq5,202008020112
4190,600231,凌钢股份,策略5,趋同折点买前,5,bsq5,202008020112
4207,600405,动力源,策略5,趋同折点买前,5,bsq5,202008020112
4209,600507,方大特钢,策略5,趋同折点买前,5,bsq5,202008020112
4211,600508,上海能源,策略5,趋同折点买前,5,bsq5,202008020112
4226,600660,福耀玻璃,策略5,趋同折点买前,5,bsq5,202008020112
4233,600691,阳煤化工,策略5,趋同折点买前,5,bsq5,202008020112
4241,600790,轻纺城,策略5,趋同折点买前,5,bsq5,202008020112
4245,600841,上柴股份,策略5,趋同折点买前,5,bsq5,202008020112
4254,600960,渤海汽车,策略5,趋同折点买前,5,bsq5,202008020112
4258,600983,惠而浦,策略5,趋同折点买前,5,bsq5,202008020112
4259,600987,航民股份,策略5,趋同折点买前,5,bsq5,202008020112
4268,601101,昊华能源,策略5,趋同折点买前,5,bsq5,202008020112
4285,601718,际华集团,策略5,趋同折点买前,5,bsq5,202008020112
4340,300021,大禹节水,策略5,趋同折点买前,5,bsq5,202008020112
4372,002391,长青股份,策略5,趋同折点买前,5,bsq5,202008020112
4399,002132,恒星科技,策略5,趋同折点买前,5,bsq5,202008020112
