,code,name,cl,cljg,qz,files,gxsj
867,603303,得邦照明,策略6,ai样本买点,1,aiyb1,202009080121
879,600737,中粮糖业,策略6,ai样本买点,1,aiyb1,202009080121
880,002666,德联集团,策略6,ai样本买点,1,aiyb1,202009080121
897,600023,浙能电力,策略6,ai样本买点,1,aiyb1,202009080121
898,000932,华菱钢铁,策略6,ai样本买点,1,aiyb1,202009080121
913,002130,沃尔核材,策略6,ai样本买点,1,aiyb1,202009080121
930,300759,康龙化成,策略6,ai样本买点,1,aiyb1,202009080121
933,603022,新通联,策略6,ai样本买点,1,aiyb1,202009080121
962,002845,同兴达,策略6,ai样本买点,1,aiyb1,202009080121
976,300041,回天新材,策略6,ai样本买点,1,aiyb1,202009080121
1006,002294,信立泰,策略6,ai样本买点,1,aiyb1,202009080121
1009,300037,新宙邦,策略6,ai样本买点,1,aiyb1,202009080121
1025,603520,司太立,策略6,ai样本买点,1,aiyb1,202009080121
1043,603100,川仪股份,策略6,ai样本买点,1,aiyb1,202009080121
1050,603319,湘油泵,策略6,ai样本买点,1,aiyb1,202009080121
1057,600885,宏发股份,策略6,ai样本买点,1,aiyb1,202009080121
1101,002271,东方雨虹,策略6,ai样本买点,1,aiyb1,202009080121
1107,300340,科恒股份,策略6,ai样本买点,1,aiyb1,202009080121
1113,000538,云南白药,策略6,ai样本买点,1,aiyb1,202009080121
1137,688369,致远互联,策略6,ai样本买点,1,aiyb1,202009080121
1158,600031,三一重工,策略6,ai样本买点,1,aiyb1,202009080121
1177,002392,北京利尔,策略6,ai样本买点,1,aiyb1,202009080121
1192,600532,宏达矿业,策略6,ai样本买点,1,aiyb1,202009080121
1196,603787,新日股份,策略6,ai样本买点,1,aiyb1,202009080121
1198,600926,杭州银行,策略6,ai样本买点,1,aiyb1,202009080121
1227,603129,春风动力,策略6,ai样本买点,1,aiyb1,202009080121
1238,600999,招商证券,策略6,ai样本买点,1,aiyb1,202009080121
1277,603309,维力医疗,策略6,ai样本买点,1,aiyb1,202009080121
1310,603963,大理药业,策略6,ai样本买点,1,aiyb1,202009080121
1324,002281,光迅科技,策略6,ai样本买点,1,aiyb1,202009080121
1329,002046,轴研科技,策略6,ai样本买点,1,aiyb1,202009080121
1418,600025,华能水电,策略6,ai样本买点,1,aiyb1,202009080121
1436,601567,三星医疗,策略6,ai样本买点,1,aiyb1,202009080121
1467,600316,洪都航空,策略6,ai样本买点,1,aiyb1,202009080121
1510,600771,广誉远,策略6,ai样本买点,1,aiyb1,202009080121
1517,000725,京东方Ａ,策略6,ai样本买点,1,aiyb1,202009080121
1522,300326,凯利泰,策略6,ai样本买点,1,aiyb1,202009080121
1536,002459,晶澳科技,策略6,ai样本买点,1,aiyb1,202009080121
1560,002724,海洋王,策略6,ai样本买点,1,aiyb1,202009080121
1578,603639,海利尔,策略6,ai样本买点,1,aiyb1,202009080121
1612,300531,优博讯,策略6,ai样本买点,1,aiyb1,202009080121
1649,300033,同花顺,策略6,ai样本买点,1,aiyb1,202009080121
1657,002889,东方嘉盛,策略6,ai样本买点,1,aiyb1,202009080121
1660,002937,兴瑞科技,策略6,ai样本买点,1,aiyb1,202009080121
1666,000962,东方钽业,策略6,ai样本买点,1,aiyb1,202009080121
1675,600794,保税科技,策略6,ai样本买点,1,aiyb1,202009080121
1690,002407,多氟多,策略6,ai样本买点,1,aiyb1,202009080121
1759,600647,同达创业,策略6,ai样本买点,1,aiyb1,202009080121
1779,603605,珀莱雅,策略6,ai样本买点,1,aiyb1,202009080121
1813,603755,日辰股份,策略6,ai样本买点,1,aiyb1,202009080121
1824,601788,光大证券,策略6,ai样本买点,1,aiyb1,202009080121
1832,603298,杭叉集团,策略6,ai样本买点,1,aiyb1,202009080121
1924,300174,元力股份,策略6,ai样本买点,1,aiyb1,202009080121
1938,300633,开立医疗,策略6,ai样本买点,1,aiyb1,202009080121
1947,603053,成都燃气,策略6,ai样本买点,1,aiyb1,202009080121
1948,600109,国金证券,策略6,ai样本买点,1,aiyb1,202009080121
1955,002727,一心堂,策略6,ai样本买点,1,aiyb1,202009080121
1959,603687,大胜达,策略6,ai样本买点,1,aiyb1,202009080121
1979,002362,汉王科技,策略6,ai样本买点,1,aiyb1,202009080121
2055,002167,东方锆业,策略6,ai样本买点,1,aiyb1,202009080121
2063,002709,天赐材料,策略6,ai样本买点,1,aiyb1,202009080121
2064,002335,科华恒盛,策略6,ai样本买点,1,aiyb1,202009080121
2084,000776,广发证券,策略6,ai样本买点,1,aiyb1,202009080121
2089,300762,上海瀚讯,策略6,ai样本买点,1,aiyb1,202009080121
2125,603355,莱克电气,策略6,ai样本买点,1,aiyb1,202009080121
2141,600339,中油工程,策略6,ai样本买点,1,aiyb1,202009080121
2160,603535,嘉诚国际,策略6,ai样本买点,1,aiyb1,202009080121
2169,000975,银泰黄金,策略6,ai样本买点,1,aiyb1,202009080121
2176,603500,祥和实业,策略6,ai样本买点,1,aiyb1,202009080121
2188,600602,云赛智联,策略6,ai样本买点,1,aiyb1,202009080121
2214,002595,豪迈科技,策略6,ai样本买点,1,aiyb1,202009080121
2216,603020,爱普股份,策略6,ai样本买点,1,aiyb1,202009080121
2217,600157,永泰能源,策略6,ai样本买点,1,aiyb1,202009080121
2232,002910,庄园牧场,策略6,ai样本买点,1,aiyb1,202009080121
2243,600814,杭州解百,策略6,ai样本买点,1,aiyb1,202009080121
2263,601377,兴业证券,策略6,ai样本买点,1,aiyb1,202009080121
2280,600751,海航科技,策略6,ai样本买点,1,aiyb1,202009080121
2286,600563,法拉电子,策略6,ai样本买点,1,aiyb1,202009080121
2301,000858,五 粮 液,策略6,ai样本买点,1,aiyb1,202009080121
2316,600866,星湖科技,策略6,ai样本买点,1,aiyb1,202009080121
2358,600764,中国海防,策略6,ai样本买点,1,aiyb1,202009080121
2378,601598,中国外运,策略6,ai样本买点,1,aiyb1,202009080121
2437,002454,松芝股份,策略6,ai样本买点,1,aiyb1,202009080121
2474,601965,中国汽研,策略6,ai样本买点,1,aiyb1,202009080121
2495,600329,中新药业,策略6,ai样本买点,1,aiyb1,202009080121
2541,603098,森特股份,策略6,ai样本买点,1,aiyb1,202009080121
2569,002366,台海核电,策略6,ai样本买点,1,aiyb1,202009080121
2589,600422,昆药集团,策略6,ai样本买点,1,aiyb1,202009080121
2666,002154,报 喜 鸟,策略6,ai样本买点,1,aiyb1,202009080121
2694,002768,国恩股份,策略6,ai样本买点,1,aiyb1,202009080121
2732,600828,茂业商业,策略6,ai样本买点,1,aiyb1,202009080121
2751,002925,盈趣科技,策略6,ai样本买点,1,aiyb1,202009080121
2762,600480,凌云股份,策略6,ai样本买点,1,aiyb1,202009080121
2769,600479,千金药业,策略6,ai样本买点,1,aiyb1,202009080121
2787,600335,国机汽车,策略6,ai样本买点,1,aiyb1,202009080121
2807,600313,农发种业,策略6,ai样本买点,1,aiyb1,202009080121
2819,300433,蓝思科技,策略6,ai样本买点,1,aiyb1,202009080121
2833,300801,泰和科技,策略6,ai样本买点,1,aiyb1,202009080121
2852,002288,超华科技,策略6,ai样本买点,1,aiyb1,202009080121
2855,000848,承德露露,策略6,ai样本买点,1,aiyb1,202009080121
2862,300503,昊志机电,策略6,ai样本买点,1,aiyb1,202009080121
2874,002938,鹏鼎控股,策略6,ai样本买点,1,aiyb1,202009080121
2898,002781,奇信股份,策略6,ai样本买点,1,aiyb1,202009080121
2902,603233,大参林,策略6,ai样本买点,1,aiyb1,202009080121
2916,600085,同仁堂,策略6,ai样本买点,1,aiyb1,202009080121
2972,603895,天永智能,策略6,ai样本买点,1,aiyb1,202009080121
2976,300454,深信服,策略6,ai样本买点,1,aiyb1,202009080121
2981,002817,黄山胶囊,策略6,ai样本买点,1,aiyb1,202009080121
2987,002602,世纪华通,策略6,ai样本买点,1,aiyb1,202009080121
2995,002317,众生药业,策略6,ai样本买点,1,aiyb1,202009080121
3037,002735,王子新材,策略6,ai样本买点,1,aiyb1,202009080121
3038,600779,水井坊,策略6,ai样本买点,1,aiyb1,202009080121
3047,002819,东方中科,策略6,ai样本买点,1,aiyb1,202009080121
3055,603377,东方时尚,策略6,ai样本买点,1,aiyb1,202009080121
3159,300572,安车检测,策略6,ai样本买点,1,aiyb1,202009080121
3173,300551,古鳌科技,策略6,ai样本买点,1,aiyb1,202009080121
3180,002669,康达新材,策略6,ai样本买点,1,aiyb1,202009080121
3198,600220,江苏阳光,策略6,ai样本买点,1,aiyb1,202009080121
3232,002318,久立特材,策略6,ai样本买点,1,aiyb1,202009080121
3259,000766,通化金马,策略6,ai样本买点,1,aiyb1,202009080121
3265,002524,光正集团,策略6,ai样本买点,1,aiyb1,202009080121
3270,601858,中国科传,策略6,ai样本买点,1,aiyb1,202009080121
3282,600177,雅戈尔,策略6,ai样本买点,1,aiyb1,202009080121
3290,002344,海宁皮城,策略6,ai样本买点,1,aiyb1,202009080121
3301,600419,天润乳业,策略6,ai样本买点,1,aiyb1,202009080121
3335,002098,浔兴股份,策略6,ai样本买点,1,aiyb1,202009080121
3350,603856,东宏股份,策略6,ai样本买点,1,aiyb1,202009080121
3353,600846,同济科技,策略6,ai样本买点,1,aiyb1,202009080121
3355,600199,金种子酒,策略6,ai样本买点,1,aiyb1,202009080121
3373,300299,富春股份,策略6,ai样本买点,1,aiyb1,202009080121
3386,000951,中国重汽,策略6,ai样本买点,1,aiyb1,202009080121
3403,002857,三晖电气,策略6,ai样本买点,1,aiyb1,202009080121
3413,002863,今飞凯达,策略6,ai样本买点,1,aiyb1,202009080121
3420,002352,顺丰控股,策略6,ai样本买点,1,aiyb1,202009080121
3429,601233,桐昆股份,策略6,ai样本买点,1,aiyb1,202009080121
3434,603939,益丰药房,策略6,ai样本买点,1,aiyb1,202009080121
3436,002931,锋龙股份,策略6,ai样本买点,1,aiyb1,202009080121
3442,002838,道恩股份,策略6,ai样本买点,1,aiyb1,202009080121
3448,600538,国发股份,策略6,ai样本买点,1,aiyb1,202009080121
3485,002793,罗欣药业,策略6,ai样本买点,1,aiyb1,202009080121
3498,603277,银都股份,策略6,ai样本买点,1,aiyb1,202009080121
3531,002614,奥佳华,策略6,ai样本买点,1,aiyb1,202009080121
3553,000937,冀中能源,策略6,ai样本买点,1,aiyb1,202009080121
3560,603919,金徽酒,策略6,ai样本买点,1,aiyb1,202009080121
3568,002512,达华智能,策略6,ai样本买点,1,aiyb1,202009080121
3589,002658,雪迪龙,策略6,ai样本买点,1,aiyb1,202009080121
3592,600236,桂冠电力,策略6,ai样本买点,1,aiyb1,202009080121
3603,002327,富安娜,策略6,ai样本买点,1,aiyb1,202009080121
3608,600009,上海机场,策略6,ai样本买点,1,aiyb1,202009080121
3617,603569,长久物流,策略6,ai样本买点,1,aiyb1,202009080121
3634,603198,迎驾贡酒,策略6,ai样本买点,1,aiyb1,202009080121
3645,688022,瀚川智能,策略6,ai样本买点,1,aiyb1,202009080121
3660,002213,特 尔 佳,策略6,ai样本买点,1,aiyb1,202009080121
3696,000026,飞亚达,策略6,ai样本买点,1,aiyb1,202009080121
3700,600559,老白干酒,策略6,ai样本买点,1,aiyb1,202009080121
3711,000683,远兴能源,策略6,ai样本买点,1,aiyb1,202009080121
3715,002553,南方轴承,策略6,ai样本买点,1,aiyb1,202009080121
3734,002370,亚太药业,策略6,ai样本买点,1,aiyb1,202009080121
3744,000413,东旭光电,策略6,ai样本买点,1,aiyb1,202009080121
3786,600750,江中药业,策略6,ai样本买点,1,aiyb1,202009080121
3788,002198,嘉应制药,策略6,ai样本买点,1,aiyb1,202009080121
3791,600409,三友化工,策略6,ai样本买点,1,aiyb1,202009080121
3815,603388,元成股份,策略6,ai样本买点,1,aiyb1,202009080121
3820,600804,鹏博士,策略6,ai样本买点,1,aiyb1,202009080121
3825,603797,联泰环保,策略6,ai样本买点,1,aiyb1,202009080121
3904,300314,戴维医疗,策略6,ai样本买点,1,aiyb1,202009080121
3907,300526,中潜股份,策略6,ai样本买点,1,aiyb1,202009080121
3911,002573,清新环境,策略6,ai样本买点,1,aiyb1,202009080121
3931,300756,中山金马,策略6,ai样本买点,1,aiyb1,202009080121
3934,600073,上海梅林,策略6,ai样本买点,1,aiyb1,202009080121
3939,600433,冠豪高新,策略6,ai样本买点,1,aiyb1,202009080121
3965,002787,华源控股,策略6,ai样本买点,1,aiyb1,202009080121
3969,600011,华能国际,策略6,ai样本买点,1,aiyb1,202009080121
3976,300803,指南针,策略6,ai样本买点,1,aiyb1,202009080121
3995,000025,特 力Ａ,策略6,ai样本买点,1,aiyb1,202009080121
3998,603758,秦安股份,策略6,ai样本买点,1,aiyb1,202009080121
4025,300411,金盾股份,策略6,ai样本买点,1,aiyb1,202009080121
4042,002919,名臣健康,策略6,ai样本买点,1,aiyb1,202009080121
4044,600300,维维股份,策略6,ai样本买点,1,aiyb1,202009080121
4055,603076,乐惠国际,策略6,ai样本买点,1,aiyb1,202009080121
4068,600158,中体产业,策略6,ai样本买点,1,aiyb1,202009080121
4070,600726,华电能源,策略6,ai样本买点,1,aiyb1,202009080121
