,code,name,cl,cljg,qz,files,gxsj
1996,688015,交控科技,策略6,ai样本买点,2,aiyb2,202009080121
2001,600803,新奥股份,策略6,ai样本买点,2,aiyb2,202009080121
2024,600216,浙江医药,策略6,ai样本买点,2,aiyb2,202009080121
2032,603258,电魂网络,策略6,ai样本买点,2,aiyb2,202009080121
2044,002493,荣盛石化,策略6,ai样本买点,2,aiyb2,202009080121
2069,603444,吉比特,策略6,ai样本买点,2,aiyb2,202009080121
2093,600343,航天动力,策略6,ai样本买点,2,aiyb2,202009080121
2108,601607,上海医药,策略6,ai样本买点,2,aiyb2,202009080121
2114,601138,工业富联,策略6,ai样本买点,2,aiyb2,202009080121
2127,688358,祥生医疗,策略6,ai样本买点,2,aiyb2,202009080121
2167,603317,天味食品,策略6,ai样本买点,2,aiyb2,202009080121
2172,600864,哈投股份,策略6,ai样本买点,2,aiyb2,202009080121
2230,000757,浩物股份,策略6,ai样本买点,2,aiyb2,202009080121
2240,002935,天奥电子,策略6,ai样本买点,2,aiyb2,202009080121
2262,600851,海欣股份,策略6,ai样本买点,2,aiyb2,202009080121
2267,601997,贵阳银行,策略6,ai样本买点,2,aiyb2,202009080121
2314,002215,诺 普 信,策略6,ai样本买点,2,aiyb2,202009080121
2324,002275,桂林三金,策略6,ai样本买点,2,aiyb2,202009080121
2340,600881,亚泰集团,策略6,ai样本买点,2,aiyb2,202009080121
2355,002659,凯文教育,策略6,ai样本买点,2,aiyb2,202009080121
2368,603105,芯能科技,策略6,ai样本买点,2,aiyb2,202009080121
2383,601579,会稽山,策略6,ai样本买点,2,aiyb2,202009080121
2418,600848,上海临港,策略6,ai样本买点,2,aiyb2,202009080121
2431,600958,东方证券,策略6,ai样本买点,2,aiyb2,202009080121
2433,300125,聆达股份,策略6,ai样本买点,2,aiyb2,202009080121
2441,000938,紫光股份,策略6,ai样本买点,2,aiyb2,202009080121
2456,600222,太龙药业,策略6,ai样本买点,2,aiyb2,202009080121
2488,600569,安阳钢铁,策略6,ai样本买点,2,aiyb2,202009080121
2517,601577,长沙银行,策略6,ai样本买点,2,aiyb2,202009080121
2519,601890,亚星锚链,策略6,ai样本买点,2,aiyb2,202009080121
2524,603385,惠达卫浴,策略6,ai样本买点,2,aiyb2,202009080121
2601,601611,中国核建,策略6,ai样本买点,2,aiyb2,202009080121
2610,600908,无锡银行,策略6,ai样本买点,2,aiyb2,202009080121
2612,601901,方正证券,策略6,ai样本买点,2,aiyb2,202009080121
2646,600839,四川长虹,策略6,ai样本买点,2,aiyb2,202009080121
2649,002025,航天电器,策略6,ai样本买点,2,aiyb2,202009080121
2689,002419,天虹股份,策略6,ai样本买点,2,aiyb2,202009080121
2704,600827,百联股份,策略6,ai样本买点,2,aiyb2,202009080121
2736,000404,长虹华意,策略6,ai样本买点,2,aiyb2,202009080121
2766,600713,南京医药,策略6,ai样本买点,2,aiyb2,202009080121
2809,603629,利通电子,策略6,ai样本买点,2,aiyb2,202009080121
2817,600572,康恩贝,策略6,ai样本买点,2,aiyb2,202009080121
2839,002608,江苏国信,策略6,ai样本买点,2,aiyb2,202009080121
2857,600251,冠农股份,策略6,ai样本买点,2,aiyb2,202009080121
2859,000157,中联重科,策略6,ai样本买点,2,aiyb2,202009080121
2871,600655,豫园股份,策略6,ai样本买点,2,aiyb2,202009080121
2872,600624,复旦复华,策略6,ai样本买点,2,aiyb2,202009080121
2879,002649,博彦科技,策略6,ai样本买点,2,aiyb2,202009080121
2891,000921,海信家电,策略6,ai样本买点,2,aiyb2,202009080121
2911,600016,民生银行,策略6,ai样本买点,2,aiyb2,202009080121
3033,300395,菲利华,策略6,ai样本买点,2,aiyb2,202009080121
3035,600882,妙可蓝多,策略6,ai样本买点,2,aiyb2,202009080121
3060,600059,古越龙山,策略6,ai样本买点,2,aiyb2,202009080121
3081,002539,云图控股,策略6,ai样本买点,2,aiyb2,202009080121
3119,600928,西安银行,策略6,ai样本买点,2,aiyb2,202009080121
3210,000411,英特集团,策略6,ai样本买点,2,aiyb2,202009080121
3244,600187,国中水务,策略6,ai样本买点,2,aiyb2,202009080121
3257,601606,长城军工,策略6,ai样本买点,2,aiyb2,202009080121
3285,000505,京粮控股,策略6,ai样本买点,2,aiyb2,202009080121
3306,000728,国元证券,策略6,ai样本买点,2,aiyb2,202009080121
3331,300073,当升科技,策略6,ai样本买点,2,aiyb2,202009080121
3378,600488,天药股份,策略6,ai样本买点,2,aiyb2,202009080121
3415,600285,羚锐制药,策略6,ai样本买点,2,aiyb2,202009080121
3453,600967,内蒙一机,策略6,ai样本买点,2,aiyb2,202009080121
3477,300374,中铁装配,策略6,ai样本买点,2,aiyb2,202009080121
3526,600461,洪城水业,策略6,ai样本买点,2,aiyb2,202009080121
3534,603516,淳中科技,策略6,ai样本买点,2,aiyb2,202009080121
3539,002468,申通快递,策略6,ai样本买点,2,aiyb2,202009080121
3647,603579,荣泰健康,策略6,ai样本买点,2,aiyb2,202009080121
3653,002301,齐心集团,策略6,ai样本买点,2,aiyb2,202009080121
3662,600984,建设机械,策略6,ai样本买点,2,aiyb2,202009080121
3672,603113,金能科技,策略6,ai样本买点,2,aiyb2,202009080121
3675,000598,兴蓉环境,策略6,ai样本买点,2,aiyb2,202009080121
3691,300511,雪榕生物,策略6,ai样本买点,2,aiyb2,202009080121
3714,002373,千方科技,策略6,ai样本买点,2,aiyb2,202009080121
3725,600783,鲁信创投,策略6,ai样本买点,2,aiyb2,202009080121
3793,002400,省广集团,策略6,ai样本买点,2,aiyb2,202009080121
3813,600277,XD亿利洁,策略6,ai样本买点,2,aiyb2,202009080121
3819,600027,华电国际,策略6,ai样本买点,2,aiyb2,202009080121
3837,603978,深圳新星,策略6,ai样本买点,2,aiyb2,202009080121
3859,002173,创新医疗,策略6,ai样本买点,2,aiyb2,202009080121
3918,002941,新疆交建,策略6,ai样本买点,2,aiyb2,202009080121
3930,002105,信隆健康,策略6,ai样本买点,2,aiyb2,202009080121
3942,002017,东信和平,策略6,ai样本买点,2,aiyb2,202009080121
4028,002909,集泰股份,策略6,ai样本买点,2,aiyb2,202009080121
4029,002273,水晶光电,策略6,ai样本买点,2,aiyb2,202009080121
4037,600543,莫高股份,策略6,ai样本买点,2,aiyb2,202009080121
4040,002506,协鑫集成,策略6,ai样本买点,2,aiyb2,202009080121
4049,002208,合肥城建,策略6,ai样本买点,2,aiyb2,202009080121
4059,600909,华安证券,策略6,ai样本买点,2,aiyb2,202009080121
