,code,name,cl,clname,gxsj
823,000401,冀东水泥,1,策略3----macd红柱 yhz,202007112220
825,002486,嘉麟杰,1,策略3----macd红柱 yhz,202007112220
827,600854,春兰股份,1,策略3----macd红柱 yhz,202007112220
830,002271,东方雨虹,1,策略3----macd红柱 yhz,202007112220
833,300275,梅安森,1,策略3----macd红柱 yhz,202007112220
836,000757,浩物股份,1,策略3----macd红柱 yhz,202007112220
837,300585,奥联电子,1,策略3----macd红柱 yhz,202007112220
839,603118,共进股份,1,策略3----macd红柱 yhz,202007112220
841,601611,中国核建,1,策略3----macd红柱 yhz,202007112220
843,600803,新奥股份,1,策略3----macd红柱 yhz,202007112220
844,300267,尔康制药,1,策略3----macd红柱 yhz,202007112220
846,603789,星光农机,1,策略3----macd红柱 yhz,202007112220
848,000863,三湘印象,1,策略3----macd红柱 yhz,202007112220
849,600220,江苏阳光,1,策略3----macd红柱 yhz,202007112220
850,600713,南京医药,1,策略3----macd红柱 yhz,202007112220
851,300699,光威复材,1,策略3----macd红柱 yhz,202007112220
853,300391,康跃科技,1,策略3----macd红柱 yhz,202007112220
854,601727,上海电气,1,策略3----macd红柱 yhz,202007112220
856,000592,平潭发展,1,策略3----macd红柱 yhz,202007112220
857,002553,南方轴承,1,策略3----macd红柱 yhz,202007112220
858,002382,蓝帆医疗,1,策略3----macd红柱 yhz,202007112220
859,600527,江南高纤,1,策略3----macd红柱 yhz,202007112220
860,002732,燕塘乳业,1,策略3----macd红柱 yhz,202007112220
861,002816,和科达,1,策略3----macd红柱 yhz,202007112220
863,300065,海兰信,1,策略3----macd红柱 yhz,202007112220
865,002187,广百股份,1,策略3----macd红柱 yhz,202007112220
868,603806,福斯特,1,策略3----macd红柱 yhz,202007112220
870,600827,百联股份,1,策略3----macd红柱 yhz,202007112220
872,600395,盘江股份,1,策略3----macd红柱 yhz,202007112220
875,000800,一汽轿车,1,策略3----macd红柱 yhz,202007112220
876,002074,国轩高科,1,策略3----macd红柱 yhz,202007112220
877,300531,优博讯,1,策略3----macd红柱 yhz,202007112220
878,300453,三鑫医疗,1,策略3----macd红柱 yhz,202007112220
880,000798,中水渔业,1,策略3----macd红柱 yhz,202007112220
883,002582,好想你,1,策略3----macd红柱 yhz,202007112220
885,600731,湖南海利,1,策略3----macd红柱 yhz,202007112220
887,300210,森远股份,1,策略3----macd红柱 yhz,202007112220
889,002830,名雕股份,1,策略3----macd红柱 yhz,202007112220
890,002795,永和智控,1,策略3----macd红柱 yhz,202007112220
892,300037,新宙邦,1,策略3----macd红柱 yhz,202007112220
893,300573,兴齐眼药,1,策略3----macd红柱 yhz,202007112220
896,000045,深纺织Ａ,1,策略3----macd红柱 yhz,202007112220
898,600853,龙建股份,1,策略3----macd红柱 yhz,202007112220
900,002534,杭锅股份,1,策略3----macd红柱 yhz,202007112220
901,300151,昌红科技,1,策略3----macd红柱 yhz,202007112220
902,600233,圆通速递,1,策略3----macd红柱 yhz,202007112220
904,600403,大有能源,1,策略3----macd红柱 yhz,202007112220
906,000615,京汉股份,1,策略3----macd红柱 yhz,202007112220
908,000589,贵州轮胎,1,策略3----macd红柱 yhz,202007112220
910,000789,万年青,1,策略3----macd红柱 yhz,202007112220
912,600609,金杯汽车,1,策略3----macd红柱 yhz,202007112220
913,000656,金科股份,1,策略3----macd红柱 yhz,202007112220
914,002628,成都路桥,1,策略3----macd红柱 yhz,202007112220
916,601718,际华集团,1,策略3----macd红柱 yhz,202007112220
918,603648,畅联股份,1,策略3----macd红柱 yhz,202007112220
919,002727,一心堂,1,策略3----macd红柱 yhz,202007112220
921,000150,宜华健康,1,策略3----macd红柱 yhz,202007112220
923,002082,万邦德,1,策略3----macd红柱 yhz,202007112220
925,002510,天汽模,1,策略3----macd红柱 yhz,202007112220
926,600642,申能股份,1,策略3----macd红柱 yhz,202007112220
928,000790,泰合健康,1,策略3----macd红柱 yhz,202007112220
929,300669,沪宁股份,1,策略3----macd红柱 yhz,202007112220
932,000963,华东医药,1,策略3----macd红柱 yhz,202007112220
934,002294,信立泰,1,策略3----macd红柱 yhz,202007112220
936,000923,河钢资源,1,策略3----macd红柱 yhz,202007112220
938,603239,浙江仙通,1,策略3----macd红柱 yhz,202007112220
939,002015,协鑫能科,1,策略3----macd红柱 yhz,202007112220
941,600329,中新药业,1,策略3----macd红柱 yhz,202007112220
944,603377,东方时尚,1,策略3----macd红柱 yhz,202007112220
945,002541,鸿路钢构,1,策略3----macd红柱 yhz,202007112220
947,300023,宝德股份,1,策略3----macd红柱 yhz,202007112220
949,000661,长春高新,1,策略3----macd红柱 yhz,202007112220
950,300171,东富龙,1,策略3----macd红柱 yhz,202007112220
952,002723,金莱特,1,策略3----macd红柱 yhz,202007112220
954,603858,步长制药,1,策略3----macd红柱 yhz,202007112220
955,000553,安道麦A,1,策略3----macd红柱 yhz,202007112220
956,002557,洽洽食品,1,策略3----macd红柱 yhz,202007112220
958,300692,中环环保,1,策略3----macd红柱 yhz,202007112220
959,603022,新通联,1,策略3----macd红柱 yhz,202007112220
961,603566,普莱柯,1,策略3----macd红柱 yhz,202007112220
964,002223,鱼跃医疗,1,策略3----macd红柱 yhz,202007112220
966,002216,三全食品,1,策略3----macd红柱 yhz,202007112220
967,300606,金太阳,1,策略3----macd红柱 yhz,202007112220
969,300617,安靠智电,1,策略3----macd红柱 yhz,202007112220
970,600585,海螺水泥,1,策略3----macd红柱 yhz,202007112220
971,000513,丽珠集团,1,策略3----macd红柱 yhz,202007112220
974,601666,平煤股份,1,策略3----macd红柱 yhz,202007112220
976,601500,通用股份,1,策略3----macd红柱 yhz,202007112220
979,600166,福田汽车,1,策略3----macd红柱 yhz,202007112220
981,600117,西宁特钢,1,策略3----macd红柱 yhz,202007112220
982,600079,人福医药,1,策略3----macd红柱 yhz,202007112220
984,600021,上海电力,1,策略3----macd红柱 yhz,202007112220
986,300600,瑞特股份,1,策略3----macd红柱 yhz,202007112220
987,300575,中旗股份,1,策略3----macd红柱 yhz,202007112220
988,300357,我武生物,1,策略3----macd红柱 yhz,202007112220
990,300295,三六五网,1,策略3----macd红柱 yhz,202007112220
992,300266,兴源环境,1,策略3----macd红柱 yhz,202007112220
993,002884,凌霄泵业,1,策略3----macd红柱 yhz,202007112220
995,002653,海思科,1,策略3----macd红柱 yhz,202007112220
997,002401,中远海科,1,策略3----macd红柱 yhz,202007112220
998,002285,世联行,1,策略3----macd红柱 yhz,202007112220
1002,002164,宁波东力,1,策略3----macd红柱 yhz,202007112220
1005,002011,盾安环境,1,策略3----macd红柱 yhz,202007112220
1006,000861,海印股份,1,策略3----macd红柱 yhz,202007112220
1008,000599,青岛双星,1,策略3----macd红柱 yhz,202007112220
1009,000552,靖远煤电,1,策略3----macd红柱 yhz,202007112220
1010,000488,晨鸣纸业,1,策略3----macd红柱 yhz,202007112220
1012,000157,中联重科,1,策略3----macd红柱 yhz,202007112220
1014,000090,天健集团,1,策略3----macd红柱 yhz,202007112220
1015,300452,山河药辅,1,策略3----macd红柱 yhz,202007112220
1017,300229,拓尔思,1,策略3----macd红柱 yhz,202007112220
1019,000860,顺鑫农业,1,策略3----macd红柱 yhz,202007112220
1020,002100,天康生物,1,策略3----macd红柱 yhz,202007112220
1023,601881,中国银河,1,策略3----macd红柱 yhz,202007112220
1025,600761,安徽合力,1,策略3----macd红柱 yhz,202007112220
1026,603309,维力医疗,1,策略3----macd红柱 yhz,202007112220
1028,002106,莱宝高科,1,策略3----macd红柱 yhz,202007112220
1030,002434,万里扬,1,策略3----macd红柱 yhz,202007112220
1031,300517,海波重科,1,策略3----macd红柱 yhz,202007112220
1032,603883,老百姓,1,策略3----macd红柱 yhz,202007112220
1033,002778,高科石化,1,策略3----macd红柱 yhz,202007112220
1035,300281,金明精机,1,策略3----macd红柱 yhz,202007112220
1038,600326,西藏天路,1,策略3----macd红柱 yhz,202007112220
1040,600062,华润双鹤,1,策略3----macd红柱 yhz,202007112220
1043,600639,浦东金桥,1,策略3----macd红柱 yhz,202007112220
1046,600016,民生银行,1,策略3----macd红柱 yhz,202007112220
1049,600999,招商证券,1,策略3----macd红柱 yhz,202007112220
1051,300340,科恒股份,1,策略3----macd红柱 yhz,202007112220
1054,601086,国芳集团,1,策略3----macd红柱 yhz,202007112220
1056,300066,三川智慧,1,策略3----macd红柱 yhz,202007112220
1059,600276,恒瑞医药,1,策略3----macd红柱 yhz,202007112220
1062,600963,岳阳林纸,1,策略3----macd红柱 yhz,202007112220
1063,002817,黄山胶囊,1,策略3----macd红柱 yhz,202007112220
1065,601200,上海环境,1,策略3----macd红柱 yhz,202007112220
1068,603788,宁波高发,1,策略3----macd红柱 yhz,202007112220
1073,603960,克来机电,1,策略3----macd红柱 yhz,202007112220
1074,603878,武进不锈,1,策略3----macd红柱 yhz,202007112220
1076,002713,东易日盛,1,策略3----macd红柱 yhz,202007112220
1078,601228,广州港,1,策略3----macd红柱 yhz,202007112220
1080,600519,贵州茅台,1,策略3----macd红柱 yhz,202007112220
1081,002158,汉钟精机,1,策略3----macd红柱 yhz,202007112220
1083,600048,保利地产,1,策略3----macd红柱 yhz,202007112220
1084,603926,铁流股份,1,策略3----macd红柱 yhz,202007112220
1086,300405,科隆股份,1,策略3----macd红柱 yhz,202007112220
1088,600475,华光股份,1,策略3----macd红柱 yhz,202007112220
1090,000596,古井贡酒,1,策略3----macd红柱 yhz,202007112220
1093,002827,高争民爆,1,策略3----macd红柱 yhz,202007112220
1096,002311,海大集团,1,策略3----macd红柱 yhz,202007112220
1097,300503,昊志机电,1,策略3----macd红柱 yhz,202007112220
1099,002365,永安药业,1,策略3----macd红柱 yhz,202007112220
1102,000517,荣安地产,1,策略3----macd红柱 yhz,202007112220
1103,603488,展鹏科技,1,策略3----macd红柱 yhz,202007112220
1105,300464,星徽精密,1,策略3----macd红柱 yhz,202007112220
1107,601996,丰林集团,1,策略3----macd红柱 yhz,202007112220
1110,601618,中国中冶,1,策略3----macd红柱 yhz,202007112220
1112,002662,京威股份,1,策略3----macd红柱 yhz,202007112220
1114,600201,生物股份,1,策略3----macd红柱 yhz,202007112220
1115,002758,华通医药,1,策略3----macd红柱 yhz,202007112220
1116,002462,嘉事堂,1,策略3----macd红柱 yhz,202007112220
1119,600908,无锡银行,1,策略3----macd红柱 yhz,202007112220
1121,601688,华泰证券,1,策略3----macd红柱 yhz,202007112220
1123,603101,汇嘉时代,1,策略3----macd红柱 yhz,202007112220
1126,603311,金海环境,1,策略3----macd红柱 yhz,202007112220
1127,002883,中设股份,1,策略3----macd红柱 yhz,202007112220
1129,600299,安迪苏,1,策略3----macd红柱 yhz,202007112220
1131,600397,安源煤业,1,策略3----macd红柱 yhz,202007112220
1132,000402,金 融 街,1,策略3----macd红柱 yhz,202007112220
1134,000529,广弘控股,1,策略3----macd红柱 yhz,202007112220
1137,002611,东方精工,1,策略3----macd红柱 yhz,202007112220
1139,002391,长青股份,1,策略3----macd红柱 yhz,202007112220
1141,600372,中航电子,1,策略3----macd红柱 yhz,202007112220
1144,002898,赛隆药业,1,策略3----macd红柱 yhz,202007112220
1145,600308,华泰股份,1,策略3----macd红柱 yhz,202007112220
1147,600165,新日恒力,1,策略3----macd红柱 yhz,202007112220
1149,000933,神火股份,1,策略3----macd红柱 yhz,202007112220
1151,600169,太原重工,1,策略3----macd红柱 yhz,202007112220
1153,002682,龙洲股份,1,策略3----macd红柱 yhz,202007112220
1155,600121,郑州煤电,1,策略3----macd红柱 yhz,202007112220
1157,002349,精华制药,1,策略3----macd红柱 yhz,202007112220
1159,300022,吉峰科技,1,策略3----macd红柱 yhz,202007112220
1160,002515,金字火腿,1,策略3----macd红柱 yhz,202007112220
1162,603658,安图生物,1,策略3----macd红柱 yhz,202007112220
1164,601336,新华保险,1,策略3----macd红柱 yhz,202007112220
1166,600551,时代出版,1,策略3----macd红柱 yhz,202007112220
1168,002545,东方铁塔,1,策略3----macd红柱 yhz,202007112220
1172,600837,海通证券,1,策略3----macd红柱 yhz,202007112220
1174,600288,大恒科技,1,策略3----macd红柱 yhz,202007112220
1176,600435,北方导航,1,策略3----macd红柱 yhz,202007112220
1178,002286,保龄宝,1,策略3----macd红柱 yhz,202007112220
1181,000880,潍柴重机,1,策略3----macd红柱 yhz,202007112220
1183,601211,国泰君安,1,策略3----macd红柱 yhz,202007112220
1184,000613,大东海A,1,策略3----macd红柱 yhz,202007112220
1185,600867,通化东宝,1,策略3----macd红柱 yhz,202007112220
1187,300553,集智股份,1,策略3----macd红柱 yhz,202007112220
1188,600657,信达地产,1,策略3----macd红柱 yhz,202007112220
1189,300492,山鼎设计,1,策略3----macd红柱 yhz,202007112220
1191,000633,合金投资,1,策略3----macd红柱 yhz,202007112220
1193,300246,宝莱特,1,策略3----macd红柱 yhz,202007112220
1194,600479,千金药业,1,策略3----macd红柱 yhz,202007112220
1195,000425,徐工机械,1,策略3----macd红柱 yhz,202007112220
1196,002085,万丰奥威,1,策略3----macd红柱 yhz,202007112220
1198,300260,新莱应材,1,策略3----macd红柱 yhz,202007112220
1199,603200,上海洗霸,1,策略3----macd红柱 yhz,202007112220
1202,300195,长荣股份,1,策略3----macd红柱 yhz,202007112220
1203,000151,中成股份,1,策略3----macd红柱 yhz,202007112220
1205,002800,天顺股份,1,策略3----macd红柱 yhz,202007112220
1206,300006,莱美药业,1,策略3----macd红柱 yhz,202007112220
1208,300522,世名科技,1,策略3----macd红柱 yhz,202007112220
1210,600436,片仔癀,1,策略3----macd红柱 yhz,202007112220
1212,002432,九安医疗,1,策略3----macd红柱 yhz,202007112220
1214,300062,中能电气,1,策略3----macd红柱 yhz,202007112220
1215,603507,振江股份,1,策略3----macd红柱 yhz,202007112220
1217,300626,华瑞股份,1,策略3----macd红柱 yhz,202007112220
1219,300690,双一科技,1,策略3----macd红柱 yhz,202007112220
1223,603580,艾艾精工,1,策略3----macd红柱 yhz,202007112220
1224,600227,圣济堂,1,策略3----macd红柱 yhz,202007112220
1226,002020,京新药业,1,策略3----macd红柱 yhz,202007112220
1228,002572,索菲亚,1,策略3----macd红柱 yhz,202007112220
1229,300305,裕兴股份,1,策略3----macd红柱 yhz,202007112220
1231,000959,首钢股份,1,策略3----macd红柱 yhz,202007112220
1232,000581,威孚高科,1,策略3----macd红柱 yhz,202007112220
1233,000023,深天地Ａ,1,策略3----macd红柱 yhz,202007112220
1235,603708,家家悦,1,策略3----macd红柱 yhz,202007112220
1236,600239,云南城投,1,策略3----macd红柱 yhz,202007112220
1237,000951,中国重汽,1,策略3----macd红柱 yhz,202007112220
1238,600998,九州通,1,策略3----macd红柱 yhz,202007112220
1239,002760,凤形股份,1,策略3----macd红柱 yhz,202007112220
1242,600663,陆家嘴,1,策略3----macd红柱 yhz,202007112220
1244,600491,龙元建设,1,策略3----macd红柱 yhz,202007112220
1248,002213,特 尔 佳,1,策略3----macd红柱 yhz,202007112220
1250,601669,中国电建,1,策略3----macd红柱 yhz,202007112220
1253,600006,东风汽车,1,策略3----macd红柱 yhz,202007112220
1256,002066,瑞泰科技,1,策略3----macd红柱 yhz,202007112220
1258,600889,南京化纤,1,策略3----macd红柱 yhz,202007112220
1260,000523,广州浪奇,1,策略3----macd红柱 yhz,202007112220
1261,600926,杭州银行,1,策略3----macd红柱 yhz,202007112220
1263,600477,杭萧钢构,1,策略3----macd红柱 yhz,202007112220
1264,000069,华侨城Ａ,1,策略3----macd红柱 yhz,202007112220
1266,600879,航天电子,1,策略3----macd红柱 yhz,202007112220
1268,601222,林洋能源,1,策略3----macd红柱 yhz,202007112220
1270,600022,山东钢铁,1,策略3----macd红柱 yhz,202007112220
1271,002061,浙江交科,1,策略3----macd红柱 yhz,202007112220
1274,600969,郴电国际,1,策略3----macd红柱 yhz,202007112220
1276,600168,武汉控股,1,策略3----macd红柱 yhz,202007112220
1277,603605,珀莱雅,1,策略3----macd红柱 yhz,202007112220
1278,000795,英洛华,1,策略3----macd红柱 yhz,202007112220
1280,600232,金鹰股份,1,策略3----macd红柱 yhz,202007112220
1282,002536,飞龙股份,1,策略3----macd红柱 yhz,202007112220
1284,000729,燕京啤酒,1,策略3----macd红柱 yhz,202007112220
1286,000768,中航飞机,1,策略3----macd红柱 yhz,202007112220
1288,601001,大同煤业,1,策略3----macd红柱 yhz,202007112220
1291,002909,集泰股份,1,策略3----macd红柱 yhz,202007112220
1293,002637,赞宇科技,1,策略3----macd红柱 yhz,202007112220
1297,002550,千红制药,1,策略3----macd红柱 yhz,202007112220
1299,002729,好利来,1,策略3----macd红柱 yhz,202007112220
1300,600613,神奇制药,1,策略3----macd红柱 yhz,202007112220
1302,600665,天地源,1,策略3----macd红柱 yhz,202007112220
1306,600262,北方股份,1,策略3----macd红柱 yhz,202007112220
1307,000735,罗 牛 山,1,策略3----macd红柱 yhz,202007112220
1310,002252,上海莱士,1,策略3----macd红柱 yhz,202007112220
1312,600787,中储股份,1,策略3----macd红柱 yhz,202007112220
1313,002857,三晖电气,1,策略3----macd红柱 yhz,202007112220
1316,601992,金隅集团,1,策略3----macd红柱 yhz,202007112220
1318,600606,绿地控股,1,策略3----macd红柱 yhz,202007112220
1319,601966,玲珑轮胎,1,策略3----macd红柱 yhz,202007112220
1320,600575,淮河能源,1,策略3----macd红柱 yhz,202007112220
1322,601579,会稽山,1,策略3----macd红柱 yhz,202007112220
1323,600818,中路股份,1,策略3----macd红柱 yhz,202007112220
1325,002785,万里石,1,策略3----macd红柱 yhz,202007112220
1326,300635,中达安,1,策略3----macd红柱 yhz,202007112220
1329,600189,吉林森工,1,策略3----macd红柱 yhz,202007112220
1332,603968,醋化股份,1,策略3----macd红柱 yhz,202007112220
1334,600178,东安动力,1,策略3----macd红柱 yhz,202007112220
1336,002801,微光股份,1,策略3----macd红柱 yhz,202007112220
1338,002765,蓝黛传动,1,策略3----macd红柱 yhz,202007112220
1340,002128,露天煤业,1,策略3----macd红柱 yhz,202007112220
1341,603639,海利尔,1,策略3----macd红柱 yhz,202007112220
1343,000728,国元证券,1,策略3----macd红柱 yhz,202007112220
1344,600185,格力地产,1,策略3----macd红柱 yhz,202007112220
1346,603689,皖天然气,1,策略3----macd红柱 yhz,202007112220
1349,002324,普利特,1,策略3----macd红柱 yhz,202007112220
1351,300258,精锻科技,1,策略3----macd红柱 yhz,202007112220
1352,002141,贤丰控股,1,策略3----macd红柱 yhz,202007112220
1353,600350,山东高速,1,策略3----macd红柱 yhz,202007112220
1354,002807,江阴银行,1,策略3----macd红柱 yhz,202007112220
1356,600059,古越龙山,1,策略3----macd红柱 yhz,202007112220
1359,603899,晨光文具,1,策略3----macd红柱 yhz,202007112220
1361,002752,昇兴股份,1,策略3----macd红柱 yhz,202007112220
1363,000559,万向钱潮,1,策略3----macd红柱 yhz,202007112220
1366,002609,捷顺科技,1,策略3----macd红柱 yhz,202007112220
1367,603096,新经典,1,策略3----macd红柱 yhz,202007112220
1368,600919,江苏银行,1,策略3----macd红柱 yhz,202007112220
1370,603007,花王股份,1,策略3----macd红柱 yhz,202007112220
1372,600008,首创股份,1,策略3----macd红柱 yhz,202007112220
1374,000937,冀中能源,1,策略3----macd红柱 yhz,202007112220
1375,002078,太阳纸业,1,策略3----macd红柱 yhz,202007112220
1377,601375,中原证券,1,策略3----macd红柱 yhz,202007112220
1379,600351,亚宝药业,1,策略3----macd红柱 yhz,202007112220
1382,002737,葵花药业,1,策略3----macd红柱 yhz,202007112220
1384,002895,川恒股份,1,策略3----macd红柱 yhz,202007112220
1387,603416,信捷电气,1,策略3----macd红柱 yhz,202007112220
1388,600418,江淮汽车,1,策略3----macd红柱 yhz,202007112220
1390,000543,皖能电力,1,策略3----macd红柱 yhz,202007112220
1392,002215,诺 普 信,1,策略3----macd红柱 yhz,202007112220
1394,300199,翰宇药业,1,策略3----macd红柱 yhz,202007112220
1396,002493,荣盛石化,1,策略3----macd红柱 yhz,202007112220
1397,603268,松发股份,1,策略3----macd红柱 yhz,202007112220
1400,603298,杭叉集团,1,策略3----macd红柱 yhz,202007112220
1402,601628,中国人寿,1,策略3----macd红柱 yhz,202007112220
1405,600076,康欣新材,1,策略3----macd红柱 yhz,202007112220
1406,002400,省广集团,1,策略3----macd红柱 yhz,202007112220
1408,600400,红豆股份,1,策略3----macd红柱 yhz,202007112220
1410,002317,众生药业,1,策略3----macd红柱 yhz,202007112220
1413,600390,五矿资本,1,策略3----macd红柱 yhz,202007112220
1416,603069,海汽集团,1,策略3----macd红柱 yhz,202007112220
1417,600679,上海凤凰,1,策略3----macd红柱 yhz,202007112220
1419,002736,国信证券,1,策略3----macd红柱 yhz,202007112220
1421,600859,王府井,1,策略3----macd红柱 yhz,202007112220
1423,002238,天威视讯,1,策略3----macd红柱 yhz,202007112220
1426,000929,兰州黄河,1,策略3----macd红柱 yhz,202007112220
1429,002558,巨人网络,1,策略3----macd红柱 yhz,202007112220
1433,600118,中国卫星,1,策略3----macd红柱 yhz,202007112220
1435,000887,中鼎股份,1,策略3----macd红柱 yhz,202007112220
1437,000558,莱茵体育,1,策略3----macd红柱 yhz,202007112220
1439,002880,卫光生物,1,策略3----macd红柱 yhz,202007112220
1440,600486,扬农化工,1,策略3----macd红柱 yhz,202007112220
1442,600959,江苏有线,1,策略3----macd红柱 yhz,202007112220
1444,300125,易世达,1,策略3----macd红柱 yhz,202007112220
1446,000573,粤宏远Ａ,1,策略3----macd红柱 yhz,202007112220
1448,000913,钱江摩托,1,策略3----macd红柱 yhz,202007112220
1450,600184,光电股份,1,策略3----macd红柱 yhz,202007112220
1452,002507,涪陵榨菜,1,策略3----macd红柱 yhz,202007112220
1455,000908,景峰医药,1,策略3----macd红柱 yhz,202007112220
1457,002094,青岛金王,1,策略3----macd红柱 yhz,202007112220
1458,603326,我乐家居,1,策略3----macd红柱 yhz,202007112220
1460,603518,锦泓集团,1,策略3----macd红柱 yhz,202007112220
1461,600605,汇通能源,1,策略3----macd红柱 yhz,202007112220
1463,600305,恒顺醋业,1,策略3----macd红柱 yhz,202007112220
1466,603737,三棵树,1,策略3----macd红柱 yhz,202007112220
1469,603233,大参林,1,策略3----macd红柱 yhz,202007112220
1470,600750,江中药业,1,策略3----macd红柱 yhz,202007112220
1472,603300,华铁应急,1,策略3----macd红柱 yhz,202007112220
1474,000166,申万宏源,1,策略3----macd红柱 yhz,202007112220
1476,000058,深 赛 格,1,策略3----macd红柱 yhz,202007112220
1478,000750,国海证券,1,策略3----macd红柱 yhz,202007112220
1479,603585,苏利股份,1,策略3----macd红柱 yhz,202007112220
1481,002825,纳尔股份,1,策略3----macd红柱 yhz,202007112220
1483,002010,传化智联,1,策略3----macd红柱 yhz,202007112220
1485,601106,中国一重,1,策略3----macd红柱 yhz,202007112220
1486,300610,晨化股份,1,策略3----macd红柱 yhz,202007112220
1488,603315,福鞍股份,1,策略3----macd红柱 yhz,202007112220
1490,600638,新黄浦,1,策略3----macd红柱 yhz,202007112220
1495,300315,掌趣科技,1,策略3----macd红柱 yhz,202007112220
1496,000926,福星股份,1,策略3----macd红柱 yhz,202007112220
1498,300675,建科院,1,策略3----macd红柱 yhz,202007112220
1500,601880,大连港,1,策略3----macd红柱 yhz,202007112220
1502,600858,银座股份,1,策略3----macd红柱 yhz,202007112220
1503,601997,贵阳银行,1,策略3----macd红柱 yhz,202007112220
1505,603993,洛阳钼业,1,策略3----macd红柱 yhz,202007112220
1508,002570,贝因美,1,策略3----macd红柱 yhz,202007112220
1510,603288,海天味业,1,策略3----macd红柱 yhz,202007112220
1513,002244,滨江集团,1,策略3----macd红柱 yhz,202007112220
1516,600546,山煤国际,1,策略3----macd红柱 yhz,202007112220
1518,603183,建研院,1,策略3----macd红柱 yhz,202007112220
1520,603617,君禾股份,1,策略3----macd红柱 yhz,202007112220
1523,002292,奥飞娱乐,1,策略3----macd红柱 yhz,202007112220
1524,603029,天鹅股份,1,策略3----macd红柱 yhz,202007112220
1526,300169,天晟新材,1,策略3----macd红柱 yhz,202007112220
1530,300285,国瓷材料,1,策略3----macd红柱 yhz,202007112220
1531,600161,天坛生物,1,策略3----macd红柱 yhz,202007112220
1533,600668,尖峰集团,1,策略3----macd红柱 yhz,202007112220
1536,600561,江西长运,1,策略3----macd红柱 yhz,202007112220
1539,603520,司太立,1,策略3----macd红柱 yhz,202007112220
1540,603811,诚意药业,1,策略3----macd红柱 yhz,202007112220
1542,002162,悦心健康,1,策略3----macd红柱 yhz,202007112220
1544,002701,奥瑞金,1,策略3----macd红柱 yhz,202007112220
1547,002589,瑞康医药,1,策略3----macd红柱 yhz,202007112220
1550,000776,广发证券,1,策略3----macd红柱 yhz,202007112220
1552,603939,益丰药房,1,策略3----macd红柱 yhz,202007112220
1553,600802,福建水泥,1,策略3----macd红柱 yhz,202007112220
1554,000980,众泰汽车,1,策略3----macd红柱 yhz,202007112220
1555,601168,西部矿业,1,策略3----macd红柱 yhz,202007112220
1557,600155,华创阳安,1,策略3----macd红柱 yhz,202007112220
1558,002025,航天电器,1,策略3----macd红柱 yhz,202007112220
1559,000301,东方盛虹,1,策略3----macd红柱 yhz,202007112220
1561,000046,泛海控股,1,策略3----macd红柱 yhz,202007112220
1563,002320,海峡股份,1,策略3----macd红柱 yhz,202007112220
1565,002233,塔牌集团,1,策略3----macd红柱 yhz,202007112220
1568,600785,新华百货,1,策略3----macd红柱 yhz,202007112220
1571,600790,轻纺城,1,策略3----macd红柱 yhz,202007112220
1575,603880,南卫股份,1,策略3----macd红柱 yhz,202007112220
1577,603160,汇顶科技,1,策略3----macd红柱 yhz,202007112220
1580,000957,中通客车,1,策略3----macd红柱 yhz,202007112220
1581,603536,惠发食品,1,策略3----macd红柱 yhz,202007112220
1582,000702,正虹科技,1,策略3----macd红柱 yhz,202007112220
1583,600478,科力远,1,策略3----macd红柱 yhz,202007112220
1584,000598,兴蓉环境,1,策略3----macd红柱 yhz,202007112220
1586,002564,天沃科技,1,策略3----macd红柱 yhz,202007112220
1588,002363,隆基机械,1,策略3----macd红柱 yhz,202007112220
1591,600792,云煤能源,1,策略3----macd红柱 yhz,202007112220
1593,002144,宏达高科,1,策略3----macd红柱 yhz,202007112220
1594,603676,卫信康,1,策略3----macd红柱 yhz,202007112220
1596,600426,华鲁恒升,1,策略3----macd红柱 yhz,202007112220
1597,002697,红旗连锁,1,策略3----macd红柱 yhz,202007112220
1599,000565,渝三峡Ａ,1,策略3----macd红柱 yhz,202007112220
1601,600058,五矿发展,1,策略3----macd红柱 yhz,202007112220
1604,000541,佛山照明,1,策略3----macd红柱 yhz,202007112220
1606,600702,舍得酒业,1,策略3----macd红柱 yhz,202007112220
1608,601000,唐山港,1,策略3----macd红柱 yhz,202007112220
1611,300381,溢多利,1,策略3----macd红柱 yhz,202007112220
1614,600882,妙可蓝多,1,策略3----macd红柱 yhz,202007112220
1616,000672,上峰水泥,1,策略3----macd红柱 yhz,202007112220
1617,600030,中信证券,1,策略3----macd红柱 yhz,202007112220
1618,000537,广宇发展,1,策略3----macd红柱 yhz,202007112220
1621,002494,华斯股份,1,策略3----macd红柱 yhz,202007112220
1622,603058,永吉股份,1,策略3----macd红柱 yhz,202007112220
1625,603113,金能科技,1,策略3----macd红柱 yhz,202007112220
1626,000415,渤海租赁,1,策略3----macd红柱 yhz,202007112220
1628,601108,财通证券,1,策略3----macd红柱 yhz,202007112220
1631,002722,金轮股份,1,策略3----macd红柱 yhz,202007112220
1632,002219,恒康医疗,1,策略3----macd红柱 yhz,202007112220
1634,600328,兰太实业,1,策略3----macd红柱 yhz,202007112220
1635,300497,富祥股份,1,策略3----macd红柱 yhz,202007112220
1638,601878,浙商证券,1,策略3----macd红柱 yhz,202007112220
1641,601019,山东出版,1,策略3----macd红柱 yhz,202007112220
1644,603569,长久物流,1,策略3----macd红柱 yhz,202007112220
1647,002876,三利谱,1,策略3----macd红柱 yhz,202007112220
