,code,name,cl,cljg,qz,files,gxsj
1198,002841,视源股份,策略1,处于弱势区域,1,rs,202008200133
1202,300163,先锋新材,策略1,处于弱势区域,1,rs,202008200133
1207,601019,山东出版,策略1,处于弱势区域,1,rs,202008200133
1210,600857,宁波中百,策略1,处于弱势区域,1,rs,202008200133
1211,002576,通达动力,策略1,处于弱势区域,1,rs,202008200133
1214,600387,海越能源,策略1,处于弱势区域,1,rs,202008200133
1215,603289,泰瑞机器,策略1,处于弱势区域,1,rs,202008200133
1216,603708,家家悦,策略1,处于弱势区域,1,rs,202008200133
1217,601018,宁波港,策略1,处于弱势区域,1,rs,202008200133
1220,601179,中国西电,策略1,处于弱势区域,1,rs,202008200133
1231,600488,天药股份,策略1,处于弱势区域,1,rs,202008200133
1234,600867,通化东宝,策略1,处于弱势区域,1,rs,202008200133
1242,002305,南国置业,策略1,处于弱势区域,1,rs,202008200133
1244,300583,赛托生物,策略1,处于弱势区域,1,rs,202008200133
1245,603007,花王股份,策略1,处于弱势区域,1,rs,202008200133
1249,600585,海螺水泥,策略1,处于弱势区域,1,rs,202008200133
1252,000049,德赛电池,策略1,处于弱势区域,1,rs,202008200133
1254,600746,江苏索普,策略1,处于弱势区域,1,rs,202008200133
1261,600573,惠泉啤酒,策略1,处于弱势区域,1,rs,202008200133
1265,002227,奥 特 迅,策略1,处于弱势区域,1,rs,202008200133
1271,603855,华荣股份,策略1,处于弱势区域,1,rs,202008200133
1272,603331,百达精工,策略1,处于弱势区域,1,rs,202008200133
1273,300725,药石科技,策略1,处于弱势区域,1,rs,202008200133
1279,002798,帝欧家居,策略1,处于弱势区域,1,rs,202008200133
1280,603538,美诺华,策略1,处于弱势区域,1,rs,202008200133
1282,603030,全筑股份,策略1,处于弱势区域,1,rs,202008200133
1285,002840,华统股份,策略1,处于弱势区域,1,rs,202008200133
1289,603868,飞科电器,策略1,处于弱势区域,1,rs,202008200133
1293,002878,元隆雅图,策略1,处于弱势区域,1,rs,202008200133
1295,002401,中远海科,策略1,处于弱势区域,1,rs,202008200133
1297,300308,中际旭创,策略1,处于弱势区域,1,rs,202008200133
1301,000750,国海证券,策略1,处于弱势区域,1,rs,202008200133
1302,600233,圆通速递,策略1,处于弱势区域,1,rs,202008200133
1304,603603,博天环境,策略1,处于弱势区域,1,rs,202008200133
1306,002774,快意电梯,策略1,处于弱势区域,1,rs,202008200133
1308,000529,广弘控股,策略1,处于弱势区域,1,rs,202008200133
1310,002276,万马股份,策略1,处于弱势区域,1,rs,202008200133
1312,002264,新 华 都,策略1,处于弱势区域,1,rs,202008200133
1316,300608,思特奇,策略1,处于弱势区域,1,rs,202008200133
1320,002819,东方中科,策略1,处于弱势区域,1,rs,202008200133
1321,600538,国发股份,策略1,处于弱势区域,1,rs,202008200133
1322,600567,山鹰纸业,策略1,处于弱势区域,1,rs,202008200133
1326,603677,奇精机械,策略1,处于弱势区域,1,rs,202008200133
1329,000488,晨鸣纸业,策略1,处于弱势区域,1,rs,202008200133
1335,002378,章源钨业,策略1,处于弱势区域,1,rs,202008200133
1341,000407,胜利股份,策略1,处于弱势区域,1,rs,202008200133
1343,000880,潍柴重机,策略1,处于弱势区域,1,rs,202008200133
1348,002452,长高集团,策略1,处于弱势区域,1,rs,202008200133
1350,603214,爱婴室,策略1,处于弱势区域,1,rs,202008200133
1353,002396,星网锐捷,策略1,处于弱势区域,1,rs,202008200133
1355,300504,天邑股份,策略1,处于弱势区域,1,rs,202008200133
1356,603658,安图生物,策略1,处于弱势区域,1,rs,202008200133
1358,300004,南风股份,策略1,处于弱势区域,1,rs,202008200133
1364,600785,新华百货,策略1,处于弱势区域,1,rs,202008200133
1365,000797,中国武夷,策略1,处于弱势区域,1,rs,202008200133
1366,300168,万达信息,策略1,处于弱势区域,1,rs,202008200133
1368,300013,新宁物流,策略1,处于弱势区域,1,rs,202008200133
1377,603958,哈森股份,策略1,处于弱势区域,1,rs,202008200133
1382,600797,浙大网新,策略1,处于弱势区域,1,rs,202008200133
1383,002032,苏 泊 尔,策略1,处于弱势区域,1,rs,202008200133
1385,002463,沪电股份,策略1,处于弱势区域,1,rs,202008200133
1390,600702,舍得酒业,策略1,处于弱势区域,1,rs,202008200133
1399,603988,中电电机,策略1,处于弱势区域,1,rs,202008200133
1401,300403,汉宇集团,策略1,处于弱势区域,1,rs,202008200133
1406,601116,三江购物,策略1,处于弱势区域,1,rs,202008200133
1408,002801,微光股份,策略1,处于弱势区域,1,rs,202008200133
1411,600232,金鹰股份,策略1,处于弱势区域,1,rs,202008200133
1413,600061,国投资本,策略1,处于弱势区域,1,rs,202008200133
1419,603587,地素时尚,策略1,处于弱势区域,1,rs,202008200133
1425,000155,川能动力,策略1,处于弱势区域,1,rs,202008200133
1426,300517,海波重科,策略1,处于弱势区域,1,rs,202008200133
1430,300751,迈为股份,策略1,处于弱势区域,1,rs,202008200133
1432,600317,营口港,策略1,处于弱势区域,1,rs,202008200133
1450,600239,云南城投,策略1,处于弱势区域,1,rs,202008200133
1452,002047,宝鹰股份,策略1,处于弱势区域,1,rs,202008200133
1454,300079,数码科技,策略1,处于弱势区域,1,rs,202008200133
1463,000960,锡业股份,策略1,处于弱势区域,1,rs,202008200133
1464,002731,萃华珠宝,策略1,处于弱势区域,1,rs,202008200133
1465,000031,大悦城,策略1,处于弱势区域,1,rs,202008200133
1469,002515,金字火腿,策略1,处于弱势区域,1,rs,202008200133
