,code,name,cl,cljg,qz,files,gxsj
369,300375,鹏翎股份,策略2,本块中有冲顶,1,cd,202009040857
371,600249,两面针,策略2,本块中有冲顶,1,cd,202009040857
373,002064,华峰氨纶,策略2,本块中有冲顶,2,cd,202009040857
374,002472,双环传动,策略2,本块中有冲顶,1,cd,202009040857
376,300063,天龙集团,策略2,本块中有冲顶,2,cd,202009040857
378,300647,超频三,策略2,本块中有冲顶,1,cd,202009040857
380,300716,国立科技,策略2,本块中有冲顶,1,cd,202009040857
382,603882,金域医学,策略2,本块中有冲顶,4,cd,202009040857
384,300160,秀强股份,策略2,本块中有冲顶,2,cd,202009040857
387,000596,古井贡酒,策略2,本块中有冲顶,1,cd,202009040857
390,300129,泰胜风能,策略2,本块中有冲顶,2,cd,202009040857
392,600570,恒生电子,策略2,本块中有冲顶,1,cd,202009040857
394,002281,光迅科技,策略2,本块中有冲顶,1,cd,202009040857
395,002785,万里石,策略2,本块中有冲顶,3,cd,202009040857
396,300322,硕贝德,策略2,本块中有冲顶,1,cd,202009040857
397,002282,博深股份,策略2,本块中有冲顶,4,cd,202009040857
398,603317,天味食品,策略2,本块中有冲顶,1,cd,202009040857
400,002431,棕榈股份,策略2,本块中有冲顶,1,cd,202009040857
403,300419,浩丰科技,策略2,本块中有冲顶,1,cd,202009040857
405,300356,光一科技,策略2,本块中有冲顶,3,cd,202009040857
407,600835,上海机电,策略2,本块中有冲顶,1,cd,202009040857
409,300762,上海瀚讯,策略2,本块中有冲顶,1,cd,202009040857
412,002724,海洋王,策略2,本块中有冲顶,3,cd,202009040857
414,300242,佳云科技,策略2,本块中有冲顶,1,cd,202009040857
417,603955,大千生态,策略2,本块中有冲顶,2,cd,202009040857
419,300164,通源石油,策略2,本块中有冲顶,1,cd,202009040857
420,300089,文化长城,策略2,本块中有冲顶,1,cd,202009040857
422,300039,上海凯宝,策略2,本块中有冲顶,2,cd,202009040857
425,300337,银邦股份,策略2,本块中有冲顶,3,cd,202009040857
426,603871,嘉友国际,策略2,本块中有冲顶,2,cd,202009040857
430,603697,有友食品,策略2,本块中有冲顶,5,cd,202009040857
434,600979,广安爱众,策略2,本块中有冲顶,1,cd,202009040857
436,002434,万里扬,策略2,本块中有冲顶,1,cd,202009040857
437,600129,太极集团,策略2,本块中有冲顶,1,cd,202009040857
441,300066,三川智慧,策略2,本块中有冲顶,1,cd,202009040857
443,300330,华虹计通,策略2,本块中有冲顶,1,cd,202009040857
445,300360,炬华科技,策略2,本块中有冲顶,1,cd,202009040857
450,300460,惠伦晶体,策略2,本块中有冲顶,1,cd,202009040857
454,300691,联合光电,策略2,本块中有冲顶,1,cd,202009040857
456,300245,天玑科技,策略2,本块中有冲顶,1,cd,202009040857
462,300038,数知科技,策略2,本块中有冲顶,1,cd,202009040857
464,300759,康龙化成,策略2,本块中有冲顶,1,cd,202009040857
467,603380,易德龙,策略2,本块中有冲顶,4,cd,202009040857
