,code,name,cl,cljg,qz,files,gxsj
2519,300208,青岛中程,策略5,趋同折点买前,6,bsq6,202008051532
2538,300461,田中精机,策略5,趋同折点买前,6,bsq6,202008051532
2552,300505,川金诺,策略5,趋同折点买前,6,bsq6,202008051532
2581,300428,四通新材,策略5,趋同折点买前,6,bsq6,202008051532
2586,002873,新天药业,策略5,趋同折点买前,6,bsq6,202008051532
2638,603076,乐惠国际,策略5,趋同折点买前,6,bsq6,202008051532
2648,300274,阳光电源,策略5,趋同折点买前,6,bsq6,202008051532
2656,000952,广济药业,策略5,趋同折点买前,6,bsq6,202008051532
2673,600764,中国海防,策略5,趋同折点买前,6,bsq6,202008051532
2679,000586,汇源通信,策略5,趋同折点买前,6,bsq6,202008051532
2694,600557,康缘药业,策略5,趋同折点买前,6,bsq6,202008051532
2705,000582,北部湾港,策略5,趋同折点买前,6,bsq6,202008051532
2710,300204,舒泰神,策略5,趋同折点买前,6,bsq6,202008051532
2718,000045,深纺织Ａ,策略5,趋同折点买前,6,bsq6,202008051532
2735,603318,派思股份,策略5,趋同折点买前,6,bsq6,202008051532
2751,300262,巴安水务,策略5,趋同折点买前,6,bsq6,202008051532
2754,002352,顺丰控股,策略5,趋同折点买前,6,bsq6,202008051532
2785,000672,上峰水泥,策略5,趋同折点买前,6,bsq6,202008051532
2790,300230,永利股份,策略5,趋同折点买前,6,bsq6,202008051532
2796,002347,泰尔股份,策略5,趋同折点买前,6,bsq6,202008051532
2815,601991,大唐发电,策略5,趋同折点买前,6,bsq6,202008051532
2820,600108,亚盛集团,策略5,趋同折点买前,6,bsq6,202008051532
2829,000520,长航凤凰,策略5,趋同折点买前,6,bsq6,202008051532
2837,300756,中山金马,策略5,趋同折点买前,6,bsq6,202008051532
2845,002689,远大智能,策略5,趋同折点买前,6,bsq6,202008051532
2851,300107,建新股份,策略5,趋同折点买前,6,bsq6,202008051532
2853,002915,中欣氟材,策略5,趋同折点买前,6,bsq6,202008051532
2860,000850,华茂股份,策略5,趋同折点买前,6,bsq6,202008051532
2866,603007,花王股份,策略5,趋同折点买前,6,bsq6,202008051532
2893,300517,海波重科,策略5,趋同折点买前,6,bsq6,202008051532
2903,300079,数码科技,策略5,趋同折点买前,6,bsq6,202008051532
2916,300619,金银河,策略5,趋同折点买前,6,bsq6,202008051532
2928,000776,广发证券,策略5,趋同折点买前,6,bsq6,202008051532
2935,300217,东方电热,策略5,趋同折点买前,6,bsq6,202008051532
2939,000933,神火股份,策略5,趋同折点买前,6,bsq6,202008051532
2959,600376,首开股份,策略5,趋同折点买前,6,bsq6,202008051532
2967,300057,万顺新材,策略5,趋同折点买前,6,bsq6,202008051532
2971,000650,仁和药业,策略5,趋同折点买前,6,bsq6,202008051532
2996,300718,长盛轴承,策略5,趋同折点买前,6,bsq6,202008051532
3007,603001,奥康国际,策略5,趋同折点买前,6,bsq6,202008051532
3010,002682,龙洲股份,策略5,趋同折点买前,6,bsq6,202008051532
