,code,name,cl,cljg,qz,files,gxsj
715,600439,瑞贝卡,策略3,主升浪一型,1,zs,202008051532
716,600881,亚泰集团,策略3,主升浪一型,1,zs,202008051532
719,300696,爱乐达,策略3,主升浪一型,2,zs,202008051532
720,002337,赛象科技,策略3,主升浪一型,1,zs,202008051532
722,002654,万润科技,策略3,主升浪一型,1,zs,202008051532
726,600547,山东黄金,策略3,主升浪一型,2,zs,202008051532
728,603882,金域医学,策略3,主升浪一型,2,zs,202008051532
730,300458,全志科技,策略3,主升浪一型,1,zs,202008051532
733,002104,恒宝股份,策略3,主升浪一型,1,zs,202008051532
734,002540,亚太科技,策略3,主升浪一型,2,zs,202008051532
737,300609,汇纳科技,策略3,主升浪一型,2,zs,202008051532
740,002578,闽发铝业,策略3,主升浪一型,2,zs,202008051532
743,000762,西藏矿业,策略3,主升浪一型,1,zs,202008051532
744,002456,欧菲光,策略3,主升浪一型,1,zs,202008051532
746,300465,高伟达,策略3,主升浪一型,2,zs,202008051532
749,002155,湖南黄金,策略3,主升浪一型,2,zs,202008051532
752,600156,华升股份,策略3,主升浪一型,1,zs,202008051532
753,600662,强生控股,策略3,主升浪一型,1,zs,202008051532
755,002432,九安医疗,策略3,主升浪一型,1,zs,202008051532
757,300110,华仁药业,策略3,主升浪一型,1,zs,202008051532
759,601212,白银有色,策略3,主升浪一型,2,zs,202008051532
763,600489,中金黄金,策略3,主升浪一型,2,zs,202008051532
765,002008,大族激光,策略3,主升浪一型,1,zs,202008051532
768,002137,麦达数字,策略3,主升浪一型,1,zs,202008051532
771,002688,金河生物,策略3,主升浪一型,1,zs,202008051532
775,300199,翰宇药业,策略3,主升浪一型,1,zs,202008051532
778,002185,华天科技,策略3,主升浪一型,2,zs,202008051532
783,002382,蓝帆医疗,策略3,主升浪一型,2,zs,202008051532
788,600496,精工钢构,策略3,主升浪一型,1,zs,202008051532
790,300751,迈为股份,策略3,主升浪一型,2,zs,202008051532
794,603110,东方材料,策略3,主升浪一型,2,zs,202008051532
796,002014,永新股份,策略3,主升浪一型,2,zs,202008051532
798,600763,通策医疗,策略3,主升浪一型,1,zs,202008051532
800,300400,劲拓股份,策略3,主升浪一型,2,zs,202008051532
803,600222,太龙药业,策略3,主升浪一型,2,zs,202008051532
807,300238,冠昊生物,策略3,主升浪一型,2,zs,202008051532
809,603277,银都股份,策略3,主升浪一型,1,zs,202008051532
811,600623,华谊集团,策略3,主升浪一型,1,zs,202008051532
813,002848,高斯贝尔,策略3,主升浪一型,1,zs,202008051532
814,600422,昆药集团,策略3,主升浪一型,2,zs,202008051532
817,002534,杭锅股份,策略3,主升浪一型,2,zs,202008051532
819,601899,紫金矿业,策略3,主升浪一型,1,zs,202008051532
821,002118,紫鑫药业,策略3,主升浪一型,1,zs,202008051532
823,002475,立讯精密,策略3,主升浪一型,1,zs,202008051532
825,300746,汉嘉设计,策略3,主升浪一型,1,zs,202008051532
828,300411,金盾股份,策略3,主升浪一型,2,zs,202008051532
830,002252,上海莱士,策略3,主升浪一型,2,zs,202008051532
833,002404,嘉欣丝绸,策略3,主升浪一型,1,zs,202008051532
834,603777,来伊份,策略3,主升浪一型,1,zs,202008051532
836,300011,鼎汉技术,策略3,主升浪一型,2,zs,202008051532
839,300565,科信技术,策略3,主升浪一型,1,zs,202008051532
841,300555,路通视信,策略3,主升浪一型,1,zs,202008051532
843,002743,富煌钢构,策略3,主升浪一型,2,zs,202008051532
847,002808,恒久科技,策略3,主升浪一型,2,zs,202008051532
848,600110,诺德股份,策略3,主升浪一型,1,zs,202008051532
851,002531,天顺风能,策略3,主升浪一型,2,zs,202008051532
854,300354,东华测试,策略3,主升浪一型,1,zs,202008051532
856,000913,钱江摩托,策略3,主升浪一型,1,zs,202008051532
859,002787,华源控股,策略3,主升浪一型,1,zs,202008051532
862,002762,金发拉比,策略3,主升浪一型,1,zs,202008051532
865,300348,长亮科技,策略3,主升浪一型,1,zs,202008051532
868,002937,兴瑞科技,策略3,主升浪一型,1,zs,202008051532
870,600579,克劳斯,策略3,主升浪一型,1,zs,202008051532
871,002713,东易日盛,策略3,主升浪一型,2,zs,202008051532
873,300750,宁德时代,策略3,主升浪一型,1,zs,202008051532
875,603963,大理药业,策略3,主升浪一型,2,zs,202008051532
878,002430,杭氧股份,策略3,主升浪一型,2,zs,202008051532
880,300272,开能健康,策略3,主升浪一型,1,zs,202008051532
884,603866,桃李面包,策略3,主升浪一型,2,zs,202008051532
886,300519,新光药业,策略3,主升浪一型,1,zs,202008051532
